prn,epoch_time,sv_clock_bias,sv_clock_drift,sv_clock_drift_rate,iode,correction_radius_sine,mean_motion,mean_anomaly,correction_latitude_cosine,essentricity,correction_latitude_sine,sqrt_semi_major_axis,time_of_ephemeris,correction_inclination_cosine,OMEGA,correction_inclination_sine,inclination,correction_radius_cosine,omega,OMEGA_dot,inclination_rate,codes,gps_week,l2_p_data_flag,sv_accuracy,sv_health,tgd,iodc,t_tx,fit_interval
05,2017-11-11 02:00:00,-.231266021729E-04,.125055521494E-11,.000000000000E+00,.830000000000E+02,-.335625000000E+02,.471341061819E-08,-.246517728476E+00,-.161863863468E-05,.528794981074E-02,.108592212200E-04,.515358971024E+04,.525600000000E+06,.428408384323E-07,.190620057887E+01,.763684511185E-07,.946929156772E+00,.160843750000E+03,.622739649320E+00,-.816355433052E-08,.236438420038E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.830000000000E+02,.518406000000E+06,.000000000000E+00
13,2017-11-11 02:00:00,-.938135199249E-04,-.454747350886E-12,.000000000000E+00,.350000000000E+02,.330000000000E+02,.460733477113E-08,-.251457512313E+01,.165961682796E-05,.359005515929E-02,.713951885700E-05,.515365219879E+04,.525600000000E+06,.540167093277E-07,.308898834163E+01,-.372529029846E-08,.969363164975E+00,.244125000000E+03,.168600126451E+01,-.797711799327E-08,.148220459691E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.116415321827E-07,.350000000000E+02,.518406000000E+06,.000000000000E+00
17,2017-11-11 02:00:00,-.145377125591E-03,.250111042988E-11,.000000000000E+00,.360000000000E+02,.103437500000E+02,.432160858377E-08,-.999752754298E+00,.698491930962E-06,.121185515309E-01,.467710196972E-05,.515370930481E+04,.525600000000E+06,-.260770320892E-07,-.121248666311E+00,.206753611565E-06,.981627325107E+00,.303218750000E+03,-.183308080555E+01,-.828534511788E-08,.771460705864E-10,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.111758708954E-07,.360000000000E+02,.518406000000E+06,.000000000000E+00
12,2017-11-11 02:00:00,.365354586393E-03,-.159161572810E-11,.000000000000E+00,.440000000000E+02,.582500000000E+02,.381837333629E-08,.185458717594E+01,.285357236862E-05,.657114770729E-02,.956095755100E-05,.515369731712E+04,.525600000000E+06,-.171363353729E-06,-.115631073467E+01,-.763684511185E-07,.988021472317E+00,.207718750000E+03,.910239027978E+00,-.776032324861E-08,-.610739725475E-10,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.125728547573E-07,.440000000000E+02,.518406000000E+06,.000000000000E+00
06,2017-11-11 02:00:00,.409227330238E-03,.170530256582E-11,.000000000000E+00,.740000000000E+02,-.836562500000E+02,.436982487789E-08,-.293051398831E+01,-.426732003689E-05,.622262596153E-03,.665336847305E-05,.515378264427E+04,.525600000000E+06,.558793544769E-08,.874046687781E+00,-.111758708954E-07,.968777392096E+00,.257531250000E+03,-.124076484617E+01,-.807212195057E-08,-.122862260563E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.465661287308E-08,.740000000000E+02,.518406000000E+06,.000000000000E+00
19,2017-11-11 02:00:00,-.476299319416E-03,.216004991671E-11,.000000000000E+00,.108000000000E+03,.437500000000E+00,.427160650099E-08,.198281813373E+01,-.309199094772E-06,.984308170155E-02,.447034835815E-05,.515368424988E+04,.525600000000E+06,-.409781932831E-07,-.738379154170E-01,-.262632966042E-06,.979005622302E+00,.306093750000E+03,.109125252211E+01,-.810605193531E-08,.507163982558E-10,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.153668224812E-07,.108000000000E+03,.518406000000E+06,.000000000000E+00
28,2017-11-11 02:00:00,.661512836814E-03,.318323145621E-11,.000000000000E+00,.910000000000E+02,.451875000000E+02,.402552482212E-08,-.802666167525E-01,.241771340370E-05,.199864039896E-01,.838004052639E-05,.515366339493E+04,.525600000000E+06,-.292435288429E-06,-.113301020352E+01,.223517417908E-07,.987313746198E+00,.237937500000E+03,-.155398527098E+01,-.817891211309E-08,-.621454457501E-10,.100000000000E+01,.197400000000E+04,.000000000000E+00,.100000000000E+01,.000000000000E+00,-.111758708954E-07,.910000000000E+02,.518406000000E+06,.000000000000E+00
02,2017-11-11 02:00:00,.283987727016E-03,-.966338120634E-11,.000000000000E+00,.320000000000E+02,-.936562500000E+02,.470876756764E-08,-.276225478014E+01,-.470131635666E-05,.172547574621E-01,.614486634731E-05,.515362284088E+04,.525600000000E+06,.216066837311E-06,.825446558157E+00,-.577419996262E-07,.948056491684E+00,.250531250000E+03,-.193995823425E+01,-.805140680198E-08,-.232152527227E-10,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.204890966415E-07,.320000000000E+02,.518406000000E+06,.000000000000E+00
24,2017-11-11 02:00:00,-.420678406954E-04,-.454747350886E-12,.000000000000E+00,.380000000000E+02,.133750000000E+02,.511128433408E-08,-.288773467806E+01,.609084963799E-06,.623970327433E-02,.745803117752E-05,.515366626549E+04,.525600000000E+06,-.409781932831E-07,-.230120165872E+01,-.117346644402E-06,.943723433663E+00,.228125000000E+03,.475759618898E+00,-.826284418063E-08,-.292512184307E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.279396772385E-08,.380000000000E+02,.518406000000E+06,.000000000000E+00
20,2017-11-11 02:00:00,.492399092764E-03,.113686837722E-11,.000000000000E+00,.340000000000E+02,-.436875000000E+02,.507378277199E-08,-.202343551877E+01,-.204332172871E-05,.465193996206E-02,.104252249002E-04,.515375805283E+04,.525600000000E+06,.447034835815E-07,.182242645949E+01,.856816768646E-07,.927187200177E+00,.154843750000E+03,.170900726052E+01,-.823605735056E-08,.209294432239E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.838190317154E-08,.340000000000E+02,.519126000000E+06,.000000000000E+00
