prn,epoch_time,sv_clock_bias,sv_clock_drift,sv_clock_drift_rate,iode,correction_radius_sine,mean_motion,mean_anomaly,correction_latitude_cosine,essentricity,correction_latitude_sine,sqrt_semi_major_axis,time_of_ephemeris,correction_inclination_cosine,OMEGA,correction_inclination_sine,inclination,correction_radius_cosine,omega,OMEGA_dot,inclination_rate,codes,gps_week,l2_p_data_flag,sv_accuracy,sv_health,tgd,iodc,t_tx,fit_interval
02,2017-11-06 02:00:00,.288142822683E-03,-.954969436862E-11,.000000000000E+00,.200000000000E+01,.141250000000E+02,.447340062081E-08,-.294117432356E+01,.739470124245E-06,.172126831021E-01,.115204602480E-04,.515361761856E+04,.936000000000E+05,.104308128357E-06,.828943966649E+00,-.949949026108E-07,.947963444242E+00,.145562500000E+03,-.194205603244E+01,-.764210403859E-08,.713243995190E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.204890966415E-07,.200000000000E+01,.864060000000E+05,.000000000000E+00
06,2017-11-06 02:00:00,.408452469856E-03,.181898940355E-11,.000000000000E+00,.400000000000E+01,.186562500000E+02,.422517599554E-08,-.311500138623E+01,.104121863842E-05,.598913058639E-03,.108238309622E-04,.515377694511E+04,.936000000000E+05,-.689178705215E-07,.877438562827E+00,-.949949026108E-07,.968677490883E+00,.177468750000E+03,-.123111819612E+01,-.774139388870E-08,.601453624386E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.465661287308E-08,.400000000000E+01,.864060000000E+05,.000000000000E+00
19,2017-11-06 02:00:00,-.477219000459E-03,.216004991671E-11,.000000000000E+00,.480000000000E+02,-.128625000000E+03,.383551690753E-08,.180728060090E+01,-.697560608387E-05,.986130640376E-02,.109691172838E-04,.515369002533E+04,.936000000000E+05,-.100582838058E-06,-.703599959191E-01,-.180676579475E-06,.979048801792E+00,.183437500000E+03,.108845961400E+01,-.769996359153E-08,-.253939149013E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.153668224812E-07,.480000000000E+02,.864060000000E+05,.000000000000E+00
17,2017-11-06 02:00:00,-.146451871842E-03,.238742359215E-11,.000000000000E+00,.400000000000E+01,-.119781250000E+03,.391516308226E-08,-.117533519578E+01,-.620074570179E-05,.120904360665E-01,.101253390312E-04,.515371304321E+04,.936000000000E+05,-.353902578354E-07,-.117772471593E+00,.318512320518E-06,.981673427507E+00,.196812500000E+03,-.183488395156E+01,-.785604152138E-08,-.281440294547E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.111758708954E-07,.400000000000E+01,.864060000000E+05,.000000000000E+00
05,2017-11-06 02:00:00,-.236504711211E-04,.125055521494E-11,.000000000000E+00,.700000000000E+02,-.871875000000E+01,.535700885521E-08,-.425592370465E+00,-.288709998131E-06,.526972545777E-02,.450387597084E-05,.515357234955E+04,.936000000000E+05,.391155481339E-07,.190976742184E+01,.447034835815E-07,.946818078865E+00,.283031250000E+03,.619168966187E+00,-.856321383509E-08,-.214294640518E-10,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.700000000000E+02,.864060000000E+05,.000000000000E+00
24,2017-11-06 02:00:00,-.418880954385E-04,-.568434188608E-12,.000000000000E+00,.180000000000E+02,.168656250000E+03,.471305346045E-08,-.306499761304E+01,.861287117004E-05,.619725347497E-02,.879168510437E-05,.515368019485E+04,.936000000000E+05,-.316649675369E-07,-.229767479730E+01,-.651925802231E-07,.943800327563E+00,.203093750000E+03,.473907228138E+00,-.815748264904E-08,.325727853587E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.279396772385E-08,.180000000000E+02,.864060000000E+05,.000000000000E+00
13,2017-11-06 02:00:00,-.936132855713E-04,-.341060513165E-12,.000000000000E+00,.300000000000E+01,.311250000000E+02,.414874424042E-08,-.270194291751E+01,.147335231304E-05,.359366415069E-02,.121258199215E-04,.515366148376E+04,.936000000000E+05,.707805156708E-07,.309241182741E+01,.335276126862E-07,.969516979108E+00,.148843750000E+03,.169377523313E+01,-.763246077977E-08,-.437875382124E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.116415321827E-07,.300000000000E+01,.864060000000E+05,.000000000000E+00
28,2017-11-06 02:00:00,.660129822791E-03,.306954461848E-11,.000000000000E+00,.730000000000E+02,-.299062500000E+02,.440625496678E-08,-.257630291199E+00,-.152736902237E-05,.199942898471E-01,.159442424774E-05,.515366097450E+04,.936000000000E+05,-.199303030968E-06,-.112951414969E+01,.298023223877E-07,.987276482748E+00,.364562500000E+03,-.155576715055E+01,-.871750597626E-08,-.136791412197E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.200000000000E+01,.000000000000E+00,-.111758708954E-07,.730000000000E+02,.864060000000E+05,.000000000000E+00
12,2017-11-06 02:00:00,.366058200598E-03,-.159161572810E-11,.000000000000E+00,.680000000000E+02,-.336562500000E+02,.436732477375E-08,.167608326803E+01,-.187009572983E-05,.656283285934E-02,.609084963799E-06,.515369247818E+04,.936000000000E+05,-.242143869400E-06,-.115282316431E+01,-.391155481339E-07,.987981707278E+00,.382281250000E+03,.910725939780E+00,-.841035032485E-08,-.159292349451E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.125728547573E-07,.680000000000E+02,.864060000000E+05,.000000000000E+00
20,2017-11-06 02:00:00,.491914339364E-03,.113686837722E-11,.000000000000E+00,.200000000000E+01,.306250000000E+01,.577202614234E-08,-.219745765572E+01,.340864062309E-06,.463806837797E-02,.403821468353E-05,.515374057770E+04,.936000000000E+05,.372529029846E-07,.182608639233E+01,.447034835815E-07,.927060179389E+00,.277875000000E+03,.170635244895E+01,-.866143221199E-08,.116076263614E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.838190317154E-08,.200000000000E+01,.885960000000E+05,.000000000000E+00
