prn,epoch_time,sv_clock_bias,sv_clock_drift,sv_clock_drift_rate,iode,correction_radius_sine,mean_motion,mean_anomaly,correction_latitude_cosine,essentricity,correction_latitude_sine,sqrt_semi_major_axis,time_of_ephemeris,correction_inclination_cosine,OMEGA,correction_inclination_sine,inclination,correction_radius_cosine,omega,OMEGA_dot,inclination_rate,codes,gps_week,l2_p_data_flag,sv_accuracy,sv_health,tgd,iodc,t_tx,fit_interval
28,2017-11-18 02:00:00,.663465820253E-03,.329691829393E-11,.000000000000E+00,.410000000000E+02,-.584375000000E+02,.439982612756E-08,.168508980950E+00,-.302121043205E-05,.200031504501E-01,.275298953056E-05,.515365954208E+04,.525600000000E+06,-.271946191788E-06,-.125820106686E+01,-.465661287308E-07,.987139174720E+00,.344437500000E+03,-.155204246603E+01,-.860357265905E-08,-.320013329840E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.100000000000E+01,.000000000000E+00,-.111758708954E-07,.410000000000E+02,.518406000000E+06,.000000000000E+00
24,2017-11-18 02:00:00,-.423463061452E-04,-.454747350886E-12,.000000000000E+00,.330000000000E+02,.125125000000E+03,.487913180685E-08,-.263673090837E+01,.633485615253E-05,.630114087835E-02,.719539821148E-05,.515367276955E+04,.525600000000E+06,-.335276126862E-07,-.242677118817E+01,-.171363353729E-06,.943788441354E+00,.232968750000E+03,.476050855166E+00,-.824891502899E-08,.396802242692E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.279396772385E-08,.330000000000E+02,.518406000000E+06,.000000000000E+00
20,2017-11-18 02:00:00,.493071042001E-03,.113686837722E-11,.000000000000E+00,.250000000000E+02,-.578125000000E+01,.565844998287E-08,-.178398743847E+01,-.502914190292E-07,.465773651376E-02,.397302210331E-05,.515374687004E+04,.525600000000E+06,.558793544769E-08,.169685072581E+01,.894069671631E-07,.927034187724E+00,.282000000000E+03,.171664396061E+01,-.864250285208E-08,-.292869342041E-10,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.838190317154E-08,.250000000000E+02,.518406000000E+06,.000000000000E+00
02,2017-11-18 02:00:00,.278135761619E-03,-.966338120634E-11,.000000000000E+00,.210000000000E+02,.254687500000E+02,.463697886307E-08,-.250992211615E+01,.136718153954E-05,.172940870980E-01,.913627445698E-05,.515362199020E+04,.525600000000E+06,.227242708206E-06,.699944820334E+00,-.763684511185E-07,.948222500702E+00,.194656250000E+03,-.193847646208E+01,-.771889295145E-08,.690743057935E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.204890966415E-07,.210000000000E+02,.518406000000E+06,.000000000000E+00
12,2017-11-18 02:00:00,.364353880286E-03,-.170530256582E-11,.000000000000E+00,.930000000000E+02,-.515000000000E+02,.421517557898E-08,.210418772777E+01,-.286474823952E-05,.659489305690E-02,.176392495632E-05,.515368706512E+04,.525600000000E+06,-.912696123123E-07,-.128150101870E+01,-.875443220139E-07,.987846836472E+00,.359406250000E+03,.909979134729E+00,-.812676708390E-08,-.231438211759E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.100000000000E+01,.000000000000E+00,-.125728547573E-07,.930000000000E+02,.518406000000E+06,.000000000000E+00
06,2017-11-18 02:00:00,.410230830312E-03,.159161572810E-11,.000000000000E+00,.260000000000E+02,.290312500000E+02,.434803825610E-08,-.264121990761E+01,.151991844177E-05,.642855768092E-03,.896304845810E-05,.515378282356E+04,.525600000000E+06,.763684511185E-07,.748691259322E+00,-.353902578354E-07,.968929541427E+00,.213562500000E+03,-.128487092657E+01,-.783032616451E-08,.558594696283E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.465661287308E-08,.260000000000E+02,.518406000000E+06,.000000000000E+00
17,2017-11-18 02:00:00,-.143855810165E-03,.261479726760E-11,.000000000000E+00,.260000000000E+02,-.927500000000E+02,.389266214500E-08,-.753070147640E+00,-.479072332382E-05,.121493197512E-01,.112988054752E-04,.515371971321E+04,.525600000000E+06,-.102445483208E-06,-.246354316138E+00,.150874257088E-06,.981754818417E+00,.175625000000E+03,-.183175721725E+01,-.787425656582E-08,-.137862885400E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.111758708954E-07,.260000000000E+02,.518406000000E+06,.000000000000E+00
05,2017-11-18 02:00:00,-.224094837904E-04,.113686837722E-11,.000000000000E+00,.790000000000E+02,-.177500000000E+02,.522878922863E-08,.472393217645E-02,-.821426510811E-06,.528798822779E-02,.454112887383E-05,.515358174896E+04,.525600000000E+06,.633299350739E-07,.178078336846E+01,.800937414169E-07,.946761662892E+00,.282968750000E+03,.626756965732E+00,-.848106755622E-08,-.145720355552E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.790000000000E+02,.518406000000E+06,.000000000000E+00
19,2017-11-18 02:00:00,-.475015956908E-03,.216004991671E-11,.000000000000E+00,.260000000000E+02,-.104312500000E+03,.379694387224E-08,.223006901384E+01,-.562705099583E-05,.982540892437E-02,.116694718599E-04,.515369206429E+04,.525600000000E+06,.279396772385E-07,-.198963731569E+00,-.186264514923E-06,.979149980133E+00,.163468750000E+03,.109347914048E+01,-.752495630178E-08,-.137505727665E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.153668224812E-07,.260000000000E+02,.518406000000E+06,.000000000000E+00
13,2017-11-18 02:00:00,-.940533354878E-04,-.341060513165E-12,.000000000000E+00,.230000000000E+02,.315937500000E+02,.404338270883E-08,-.225546914404E+01,.162795186043E-05,.360722711775E-02,.122692435980E-04,.515366552925E+04,.525600000000E+06,.465661287308E-07,.296382608858E+01,.000000000000E+00,.969418186787E+00,.145062500000E+03,.167782499928E+01,-.763103214883E-08,-.300012496725E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.116415321827E-07,.230000000000E+02,.518526000000E+06,.000000000000E+00
