prn,epoch_time,sv_clock_bias,sv_clock_drift,sv_clock_drift_rate,iode,correction_radius_sine,mean_motion,mean_anomaly,correction_latitude_cosine,essentricity,correction_latitude_sine,sqrt_semi_major_axis,time_of_ephemeris,correction_inclination_cosine,OMEGA,correction_inclination_sine,inclination,correction_radius_cosine,omega,OMEGA_dot,inclination_rate,codes,gps_week,l2_p_data_flag,sv_accuracy,sv_health,tgd,iodc,t_tx,fit_interval
05,2017-11-15 02:00:00,-.227172859013E-04,.113686837722E-11,.000000000000E+00,.710000000000E+02,-.633437500000E+02,.497877881469E-08,-.101720224073E+00,-.317953526974E-05,.528824841604E-02,.740587711334E-05,.515358719635E+04,.266400000000E+06,.912696123123E-07,.178296155253E+01,.540167093277E-07,.946857087575E+00,.227562500000E+03,.623679524447E+00,-.839713548868E-08,-.389301930274E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.710000000000E+02,.259206000000E+06,.000000000000E+00
24,2017-11-15 02:00:00,-.422406010330E-04,-.454747350886E-12,.000000000000E+00,.220000000000E+02,.762500000000E+02,.523664669878E-08,-.274336243078E+01,.382028520107E-05,.627474812791E-02,.429712235928E-05,.515366663170E+04,.266400000000E+06,-.800937414169E-07,-.242457203462E+01,-.143423676491E-06,.943705277387E+00,.289343750000E+03,.475069336613E+00,-.852678374620E-08,.320727645308E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.279396772385E-08,.220000000000E+02,.259206000000E+06,.000000000000E+00
28,2017-11-15 02:00:00,.662625301629E-03,.306954461848E-11,.000000000000E+00,.130000000000E+02,-.713750000000E+02,.416374486526E-08,.621477809331E-01,-.371411442757E-05,.199876612751E-01,.749342143536E-05,.515366276932E+04,.266400000000E+06,-.234693288803E-06,-.125611160438E+01,-.186264514923E-07,.987226354397E+00,.253937500000E+03,-.155322178574E+01,-.832498962638E-08,-.464305054455E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.111758708954E-07,.130000000000E+02,.259206000000E+06,.000000000000E+00
13,2017-11-15 02:00:00,-.939583405852E-04,-.341060513165E-12,.000000000000E+00,.600000000000E+01,.696250000000E+02,.413195782691E-08,-.236522212548E+01,.356324017048E-05,.360722560436E-02,.116061419249E-04,.515366501045E+04,.266400000000E+06,.800937414169E-07,.296582550407E+01,.167638063431E-07,.969441384279E+00,.157531250000E+03,.168016830731E+01,-.775246577846E-08,.227152318949E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.116415321827E-07,.600000000000E+01,.259206000000E+06,.000000000000E+00
02,2017-11-15 02:00:00,.280648935586E-03,-.966338120634E-11,.000000000000E+00,.490000000000E+02,.300937500000E+02,.498806491578E-08,-.261811883363E+01,.161677598953E-05,.172740411945E-01,.498071312904E-05,.515361557961E+04,.266400000000E+06,.182539224625E-06,.702092518663E+00,-.968575477600E-07,.948091372040E+00,.275500000000E+03,-.193902079342E+01,-.809569436102E-08,.458590530708E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.204890966415E-07,.490000000000E+02,.259206000000E+06,.000000000000E+00
06,2017-11-15 02:00:00,.409812200814E-03,.159161572810E-11,.000000000000E+00,.540000000000E+02,.249687500000E+02,.465233664564E-08,-.276576404412E+01,.132806599140E-05,.628157053143E-03,.521726906300E-05,.515377683258E+04,.266400000000E+06,.316649675369E-07,.750780203935E+00,-.726431608200E-07,.968802481141E+00,.285937500000E+03,-.126538238981E+01,-.817426906255E-08,.282511767749E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.465661287308E-08,.540000000000E+02,.259206000000E+06,.000000000000E+00
12,2017-11-15 02:00:00,.364783685654E-03,-.170530256582E-11,.000000000000E+00,.990000000000E+02,-.842812500000E+02,.399302346831E-08,.199651443361E+01,-.450015068054E-05,.658879138064E-02,.675767660141E-05,.515369220161E+04,.266400000000E+06,-.115483999252E-06,-.127941062434E+01,-.122934579849E-06,.987931950508E+00,.263375000000E+03,.910674579652E+00,-.790390065776E-08,-.450375902821E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.100000000000E+01,.000000000000E+00,-.125728547573E-07,.990000000000E+02,.259206000000E+06,.000000000000E+00
17,2017-11-15 02:00:00,-.144520774484E-03,.250111042988E-11,.000000000000E+00,.550000000000E+02,.109375000000E+02,.392802076069E-08,-.858652098009E+00,.590458512306E-06,.121382859070E-01,.114794820547E-04,.515371811676E+04,.266400000000E+06,-.875443220139E-07,-.244386082747E+00,.210478901863E-06,.981728857473E+00,.173187500000E+03,-.183235987074E+01,-.790282918456E-08,.197508227010E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.111758708954E-07,.550000000000E+02,.259206000000E+06,.000000000000E+00
19,2017-11-15 02:00:00,-.475567765534E-03,.216004991671E-11,.000000000000E+00,.630000000000E+02,.346875000000E+01,.389909098422E-08,.212436532528E+01,-.117346644402E-06,.982423301321E-02,.117272138596E-04,.515368915749E+04,.266400000000E+06,.204890966415E-07,-.196990016625E+00,-.176951289177E-06,.979112105184E+00,.163031250000E+03,.109235729444E+01,-.761853162814E-08,.207508643568E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.153668224812E-07,.630000000000E+02,.259206000000E+06,.000000000000E+00
20,2017-11-15 02:00:00,.492784660310E-03,.113686837722E-11,.000000000000E+00,.550000000000E+02,-.604687500000E+02,.543736934540E-08,-.188571731195E+01,-.289455056190E-05,.464839243796E-02,.618584454060E-05,.515375259972E+04,.266400000000E+06,.521540641785E-07,.169909900268E+01,.707805156708E-07,.927112663038E+00,.238406250000E+03,.171233892478E+01,-.857107130524E-08,-.340014162955E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.838190317154E-08,.550000000000E+02,.259626000000E+06,.000000000000E+00
25,2017-11-15 02:00:00,-.489698257297E-03,-.625277607469E-11,.000000000000E+00,.150000000000E+02,-.810937500000E+02,.438339687179E-08,.156304800752E+01,-.421702861786E-05,.668746035080E-02,.594370067120E-05,.515372851753E+04,.266400000000E+06,-.135973095894E-06,-.133681781338E+01,.353902578354E-07,.975696966815E+00,.273343750000E+03,.810407469181E+00,-.818391232137E-08,-.437518224390E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.558793544769E-08,.150000000000E+02,.261636000000E+06,.000000000000E+00
15,2017-11-15 02:00:00,-.357162207365E-03,-.113686837722E-12,.000000000000E+00,.900000000000E+01,.355625000000E+02,.495199198463E-08,-.168341966176E+01,.160932540894E-05,.992555473931E-02,.117681920528E-04,.515365278625E+04,.266400000000E+06,.121071934700E-06,.277127047216E+01,-.132247805595E-06,.929019894208E+00,.129843750000E+03,.632092211875E+00,-.810319467344E-08,.155720772109E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.900000000000E+01,.265206000000E+06,.000000000000E+00
29,2017-11-15 01:59:44,.538153108209E-03,-.488853402203E-11,.000000000000E+00,.200000000000E+01,-.690625000000E+01,.379480092583E-08,.368619476447E+00,-.413507223129E-06,.430108048022E-03,.115428119898E-04,.515378126717E+04,.266384000000E+06,.130385160446E-07,-.234055448275E+00,.931322574615E-08,.982922232896E+00,.168312500000E+03,.997601505467E+00,-.762353183642E-08,.187507810453E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.102445483208E-07,.200000000000E+01,.265566000000E+06,.000000000000E+00
13,2017-11-15 04:00:00,-.939611345530E-04,-.341060513165E-12,.000000000000E+00,.330000000000E+02,.722812500000E+02,.410231373498E-08,-.131468366242E+01,.377185642719E-05,.360727298539E-02,.112839043140E-04,.515366731071E+04,.273600000000E+06,-.130385160446E-07,.296576943042E+01,.651925802231E-07,.969442493171E+00,.167750000000E+03,.167981289721E+01,-.785639867911E-08,.213223167315E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.116415321827E-07,.330000000000E+02,.266406000000E+06,.000000000000E+00
05,2017-11-15 04:00:00,-.227084383368E-04,.113686837722E-11,.000000000000E+00,.100000000000E+03,-.565000000000E+02,.493663420206E-08,.948473562314E+00,-.276230275631E-05,.528914446477E-02,.757724046707E-05,.515358892250E+04,.273600000000E+06,-.540167093277E-07,.178290200445E+01,.614672899246E-07,.946854132481E+00,.226437500000E+03,.623721517510E+00,-.832177520677E-08,-.492163357722E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.100000000000E+03,.266406000000E+06,.000000000000E+00
24,2017-11-15 04:00:00,-.422438606620E-04,-.454747350886E-12,.000000000000E+00,.500000000000E+02,.711562500000E+02,.526986236806E-08,-.169336134289E+01,.352226197720E-05,.627576594707E-02,.365450978279E-05,.515366368866E+04,.273600000000E+06,.204890966415E-07,-.242463392922E+01,-.122934579849E-06,.943707818476E+00,.299406250000E+03,.475259997264E+00,-.856142804641E-08,.377515725045E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.279396772385E-08,.500000000000E+02,.266406000000E+06,.000000000000E+00
02,2017-11-15 04:00:00,.280579552054E-03,-.966338120634E-11,.000000000000E+00,.500000000000E+02,.325937500000E+02,.511128433408E-08,-.156791602396E+01,.190362334251E-05,.172744144220E-01,.485964119434E-05,.515361473274E+04,.273600000000E+06,.411644577980E-06,.702034920652E+00,.208616256714E-06,.948093412810E+00,.278843750000E+03,-.193900373287E+01,-.833927593574E-08,.280011663610E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.204890966415E-07,.500000000000E+02,.266406000000E+06,.000000000000E+00
15,2017-11-15 04:00:00,-.357163138688E-03,-.113686837722E-12,.000000000000E+00,.100000000000E+02,.430312500000E+02,.502056626959E-08,-.633308774550E+00,.236369669437E-05,.992557918653E-02,.118501484394E-04,.515365130234E+04,.273600000000E+06,.132247805595E-06,.277121215586E+01,.145286321640E-06,.929019607476E+00,.132000000000E+03,.632178737628E+00,-.835320508738E-08,.382158775590E-10,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.100000000000E+02,.266406000000E+06,.000000000000E+00
12,2017-11-15 03:59:28,.364770647138E-03,-.170530256582E-11,.000000000000E+00,.101000000000E+03,-.837812500000E+02,.402552482212E-08,.304211123985E+01,-.438652932644E-05,.658921885770E-02,.692717730999E-05,.515369084930E+04,.273568000000E+06,.558793544769E-08,-.127946693059E+01,-.143423676491E-06,.987929039301E+00,.256718750000E+03,.910577077625E+00,-.783854079240E-08,-.441446959466E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.125728547573E-07,.101000000000E+03,.266406000000E+06,.000000000000E+00
25,2017-11-15 04:00:00,-.489743426442E-03,-.625277607469E-11,.000000000000E+00,.160000000000E+02,-.815625000000E+02,.433089468486E-08,.261329953967E+01,-.427104532719E-05,.668818119448E-02,.627711415291E-05,.515372669983E+04,.273600000000E+06,-.745058059692E-08,-.133687637692E+01,-.113621354103E-06,.975694798770E+00,.265312500000E+03,.810302523827E+00,-.800354766560E-08,-.394302138552E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.558793544769E-08,.160000000000E+02,.266406000000E+06,.000000000000E+00
19,2017-11-15 04:00:00,-.475552398711E-03,.216004991671E-11,.000000000000E+00,.640000000000E+02,.981250000000E+01,.391480592452E-08,-.310872081413E+01,.450760126114E-06,.982337037567E-02,.113025307655E-04,.515369115257E+04,.273600000000E+06,.100582838058E-06,-.197044542508E+00,-.115483999252E-06,.979113730486E+00,.168250000000E+03,.109242429170E+01,-.757638701550E-08,.208937274505E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.153668224812E-07,.640000000000E+02,.266406000000E+06,.000000000000E+00
20,2017-11-15 04:00:00,.492793042213E-03,.113686837722E-11,.000000000000E+00,.560000000000E+02,-.596875000000E+02,.542665461338E-08,-.835711972815E+00,-.298954546452E-05,.464856065810E-02,.669062137604E-05,.515375150299E+04,.273600000000E+06,-.242143869400E-07,.169903697496E+01,.651925802231E-07,.927109994675E+00,.232500000000E+03,.171247360248E+01,-.862393064990E-08,-.340371320689E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.838190317154E-08,.560000000000E+02,.266406000000E+06,.000000000000E+00
29,2017-11-15 04:00:00,.538118183613E-03,-.488853402203E-11,.000000000000E+00,.300000000000E+01,-.496875000000E+01,.376479967616E-08,.142041967708E+01,-.331550836563E-06,.430852873251E-03,.118874013424E-04,.515378255272E+04,.273600000000E+06,-.558793544769E-08,-.234110519826E+00,.167638063431E-07,.982923651927E+00,.160750000000E+03,.998243806964E+00,-.761674583947E-08,.201794119821E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.102445483208E-07,.300000000000E+01,.266406000000E+06,.000000000000E+00
18,2017-11-15 04:00:00,.632683280855E-03,.341060513165E-12,.000000000000E+00,.450000000000E+02,-.695937500000E+02,.544558397329E-08,.170324238752E+01,-.387616455555E-05,.181746325688E-01,.665336847305E-05,.515363648796E+04,.273600000000E+06,-.391155481339E-07,.175016028278E+01,-.499188899994E-06,.925726293610E+00,.233406250000E+03,-.177191174314E+01,-.857928593312E-08,-.380015829185E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.111758708954E-07,.450000000000E+02,.269736000000E+06,.000000000000E+00
13,2017-11-15 06:00:00,-.939634628594E-04,-.341060513165E-12,.000000000000E+00,.380000000000E+02,.711250000000E+02,.407409827397E-08,-.264497088223E+00,.362098217010E-05,.360685703345E-02,.110249966383E-04,.515366679192E+04,.280800000000E+06,-.894069671631E-07,.296571312855E+01,.372529029846E-07,.969443998514E+00,.172718750000E+03,.167980768191E+01,-.783389774186E-08,.167506977338E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.116415321827E-07,.380000000000E+02,.273606000000E+06,.000000000000E+00
