prn,epoch_time,sv_clock_bias,sv_clock_drift,sv_clock_drift_rate,iode,correction_radius_sine,mean_motion,mean_anomaly,correction_latitude_cosine,essentricity,correction_latitude_sine,sqrt_semi_major_axis,time_of_ephemeris,correction_inclination_cosine,OMEGA,correction_inclination_sine,inclination,correction_radius_cosine,omega,OMEGA_dot,inclination_rate,codes,gps_week,l2_p_data_flag,sv_accuracy,sv_health,tgd,iodc,t_tx,fit_interval
05,2017-11-27 02:00:00,-.215061008930E-04,.113686837722E-11,.000000000000E+00,.810000000000E+02,-.460312500000E+02,.472805408529E-08,.330044854619E+00,-.227615237236E-05,.527741643600E-02,.916235148907E-05,.515359770966E+04,.936000000000E+05,.558793544769E-08,.153355449795E+01,.121071934700E-06,.946891215991E+00,.195031250000E+03,.629618980626E+00,-.814141055100E-08,.239295681911E-10,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.810000000000E+02,.864060000000E+05,.000000000000E+00
13,2017-11-27 02:00:00,-.943178310990E-04,-.341060513165E-12,.000000000000E+00,.660000000000E+02,.402187500000E+02,.442768443083E-08,-.192791717790E+01,.216625630856E-05,.363662175369E-02,.792182981968E-05,.515365823746E+04,.936000000000E+05,.111758708954E-07,.271688513790E+01,.428408384323E-07,.969182943708E+00,.230500000000E+03,.167335059119E+01,-.792997317236E-08,.199651173416E-09,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.116415321827E-07,.660000000000E+02,.864060000000E+05,.000000000000E+00
25,2017-11-27 02:00:00,-.496190506965E-03,-.625277607469E-11,.000000000000E+00,.400000000000E+02,.143437500000E+02,.410981404739E-08,.199275446789E+01,.685453414917E-06,.672549963929E-02,.805966556072E-05,.515372707939E+04,.936000000000E+05,-.165775418282E-06,-.158610857037E+01,-.689178705215E-07,.975654262773E+00,.231843750000E+03,.805587170202E+00,-.787389940809E-08,-.141077305007E-09,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.558793544769E-08,.400000000000E+02,.864060000000E+05,.000000000000E+00
24,2017-11-27 02:00:00,-.427197664976E-04,-.454747350886E-12,.000000000000E+00,.390000000000E+02,.150625000000E+02,.515092884258E-08,-.231892970377E+01,.612810254097E-06,.635941699147E-02,.609084963799E-05,.515366494942E+04,.936000000000E+05,.558793544769E-07,-.267394282786E+01,-.158324837685E-06,.943713453636E+00,.253812500000E+03,.480809862266E+00,-.837892044424E-08,-.650027076237E-10,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.279396772385E-08,.390000000000E+02,.864060000000E+05,.000000000000E+00
02,2017-11-27 02:00:00,.270545016974E-03,-.977706804406E-11,.000000000000E+00,.330000000000E+02,-.492187500000E+02,.480877173322E-08,-.218767924064E+01,-.247359275818E-05,.173477173084E-01,.445730984211E-05,.515362840843E+04,.936000000000E+05,.262632966042E-06,.452838811537E+00,-.108033418655E-06,.948403472446E+00,.285187500000E+03,-.193541695763E+01,-.803676333488E-08,.115361948145E-09,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.204890966415E-07,.330000000000E+02,.864060000000E+05,.000000000000E+00
06,2017-11-27 02:00:00,.411374960095E-03,.136424205266E-11,.000000000000E+00,.720000000000E+02,-.471875000000E+02,.449983029314E-08,-.231353740528E+01,-.248663127422E-05,.669713714160E-03,.521726906300E-05,.515378930473E+04,.936000000000E+05,.119209289551E-06,.501771630677E+00,.130385160446E-07,.969119300920E+00,.285906250000E+03,-.129833909607E+01,-.814105339327E-08,-.567880797372E-10,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.465661287308E-08,.720000000000E+02,.864060000000E+05,.000000000000E+00
12,2017-11-27 02:00:00,.363039784133E-03,-.170530256582E-11,.000000000000E+00,.760000000000E+02,.151562500000E+02,.378372903607E-08,.242711054274E+01,.648200511932E-06,.660910969600E-02,.832416117191E-05,.515368922615E+04,.936000000000E+05,-.465661287308E-07,-.152855341301E+01,-.113621354103E-06,.987876394731E+00,.231500000000E+03,.907971673190E+00,-.764853287781E-08,-.152863510236E-09,.100000000000E+01,.197700000000E+04,.000000000000E+00,.100000000000E+01,.000000000000E+00,-.125728547573E-07,.760000000000E+02,.864060000000E+05,.000000000000E+00
17,2017-11-27 02:00:00,-.141905155033E-03,.250111042988E-11,.000000000000E+00,.360000000000E+02,.225937500000E+02,.424481967092E-08,-.438752630825E+00,.125728547573E-05,.121863407549E-01,.662915408611E-05,.515371839523E+04,.936000000000E+05,-.106170773506E-06,-.493343802047E+00,.726431608200E-07,.981689107063E+00,.266125000000E+03,-.182729687951E+01,-.824105755884E-08,.172864343351E-09,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.111758708954E-07,.360000000000E+02,.864060000000E+05,.000000000000E+00
20,2017-11-27 02:00:00,.493921339512E-03,.113686837722E-11,.000000000000E+00,.350000000000E+02,-.407812500000E+02,.512021327744E-08,-.147693159245E+01,-.192038714886E-05,.465081667062E-02,.887550413609E-05,.515376219177E+04,.936000000000E+05,-.465661287308E-07,.144945067926E+01,.894069671631E-07,.927193263973E+00,.190312500000E+03,.172728814670E+01,-.834927635230E-08,.528593446610E-10,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.838190317154E-08,.350000000000E+02,.864360000000E+05,.000000000000E+00
19,2017-11-27 02:00:00,-.473333057016E-03,.216004991671E-11,.000000000000E+00,.840000000000E+02,.150312500000E+02,.416910223127E-08,.254761270536E+01,.590458512306E-06,.981043733191E-02,.616908073425E-05,.515368713951E+04,.936000000000E+05,.372529029846E-08,-.445961743365E+00,-.152736902237E-06,.979091535092E+00,.267468750000E+03,.109675048132E+01,-.785354141724E-08,.932181686252E-10,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.153668224812E-07,.840000000000E+02,.865560000000E+05,.000000000000E+00
15,2017-11-27 02:00:00,-.357289798558E-03,-.113686837722E-12,.000000000000E+00,.390000000000E+02,.355000000000E+02,.529307762079E-08,-.125808014937E+01,.186450779438E-05,.996507855598E-02,.783987343311E-05,.515365112686E+04,.936000000000E+05,.191852450371E-06,.252181068669E+01,-.484287738800E-07,.928734623719E+00,.205468750000E+03,.639365934192E+00,-.837570602463E-08,.243938732456E-09,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.390000000000E+02,.895560000000E+05,.000000000000E+00
29,2017-11-27 02:00:00,.533002894372E-03,-.500222085975E-11,.000000000000E+00,.370000000000E+02,.173750000000E+02,.402945355720E-08,.825367816591E+00,.834465026855E-06,.428985687904E-03,.623054802418E-05,.515377420616E+04,.936000000000E+05,-.149011611938E-07,-.482994127696E+00,.391155481339E-07,.982890130622E+00,.270312500000E+03,.963034875411E+00,-.793390190743E-08,.110718897601E-09,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.102445483208E-07,.370000000000E+02,.899760000000E+05,.000000000000E+00
05,2017-11-27 04:00:00,-.214977189898E-04,.113686837722E-11,.000000000000E+00,.830000000000E+02,-.523437500000E+02,.472233956154E-08,.138001071837E+01,-.256672501564E-05,.527790712658E-02,.991299748421E-05,.515360031128E+04,.100800000000E+06,-.689178705215E-07,.153349664392E+01,-.167638063431E-07,.946890936574E+00,.184187500000E+03,.629881460314E+00,-.811712382507E-08,-.992898501065E-10,.100000000000E+01,.197700000000E+04,.000000000000E+00,.100000000000E+01,.000000000000E+00,-.107102096081E-07,.830000000000E+02,.936060000000E+05,.000000000000E+00
24,2017-11-27 04:00:00,-.427230261266E-04,-.454747350886E-12,.000000000000E+00,.400000000000E+02,.186562500000E+02,.517985861905E-08,-.126900237182E+01,.879168510437E-06,.635999743827E-02,.533647835255E-05,.515366160393E+04,.100800000000E+06,.113621354103E-06,-.267400319371E+01,-.108033418655E-06,.943713065963E+00,.266156250000E+03,.481074679697E+00,-.840106422376E-08,-.610739725475E-10,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.279396772385E-08,.400000000000E+02,.936060000000E+05,.000000000000E+00
20,2017-11-27 04:00:00,.493929255754E-03,.113686837722E-11,.000000000000E+00,.710000000000E+02,-.553125000000E+02,.515807199726E-08,-.427139128379E+00,-.273995101452E-05,.464953517076E-02,.888481736183E-05,.515375834656E+04,.100800000000E+06,-.139698386192E-06,.144939062647E+01,.484287738800E-07,.927193603370E+00,.191875000000E+03,.172762786261E+01,-.834534761723E-08,.182150444440E-10,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.838190317154E-08,.710000000000E+02,.936060000000E+05,.000000000000E+00
25,2017-11-27 04:00:00,-.496235210449E-03,-.625277607469E-11,.000000000000E+00,.410000000000E+02,.528125000000E+01,.411159983607E-08,.304302231158E+01,.217929482460E-06,.672717345878E-02,.858679413795E-05,.515372363472E+04,.100800000000E+06,-.353902578354E-07,-.158616478739E+01,-.949949026108E-07,.975653709790E+00,.221250000000E+03,.805465259387E+00,-.777710966212E-08,-.134648465792E-09,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.558793544769E-08,.410000000000E+02,.936060000000E+05,.000000000000E+00
15,2017-11-27 04:00:00,-.357290729880E-03,-.113686837722E-12,.000000000000E+00,.400000000000E+02,.339687500000E+02,.534022244170E-08,-.207911194553E+00,.192038714886E-05,.996447692160E-02,.836513936520E-05,.515364986801E+04,.100800000000E+06,.651925802231E-07,.252174990098E+01,.894069671631E-07,.928735513173E+00,.200406250000E+03,.639397454225E+00,-.854321300197E-08,.209294432239E-09,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.400000000000E+02,.936060000000E+05,.000000000000E+00
29,2017-11-27 04:00:00,.532967038453E-03,-.500222085975E-11,.000000000000E+00,.390000000000E+02,.202500000000E+02,.402231040252E-08,.187644488804E+01,.959262251854E-06,.429244711995E-03,.645220279694E-05,.515377355003E+04,.100800000000E+06,-.577419996262E-07,-.483051343885E+00,-.558793544769E-08,.982891186849E+00,.265406250000E+03,.962073590478E+00,-.789318592573E-08,.144648882349E-09,.100000000000E+01,.197700000000E+04,.000000000000E+00,.100000000000E+01,.000000000000E+00,-.102445483208E-07,.390000000000E+02,.936060000000E+05,.000000000000E+00
02,2017-11-27 04:00:00,.270474236459E-03,-.977706804406E-11,.000000000000E+00,.700000000000E+02,-.375937500000E+02,.512342769704E-08,-.113755875815E+01,-.170990824699E-05,.173481144011E-01,.481121242046E-05,.515362531662E+04,.100800000000E+06,.109896063805E-06,.452780812687E+00,.486150383949E-06,.948401302938E+00,.281656250000E+03,-.193532547698E+01,-.859107213835E-08,-.921466954226E-10,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.204890966415E-07,.700000000000E+02,.936060000000E+05,.000000000000E+00
13,2017-11-27 04:00:00,-.943201594055E-04,-.341060513165E-12,.000000000000E+00,.690000000000E+02,.405937500000E+02,.445125684129E-08,-.877790390236E+00,.213459134102E-05,.363667751662E-02,.813789665699E-05,.515365782928E+04,.100800000000E+06,-.465661287308E-07,.271682758671E+01,-.223517417908E-07,.969184076007E+00,.228406250000E+03,.167341390774E+01,-.801426239763E-08,.220009164265E-09,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.116415321827E-07,.690000000000E+02,.936060000000E+05,.000000000000E+00
12,2017-11-27 03:59:44,.363029073924E-03,-.170530256582E-11,.000000000000E+00,.440000000000E+02,.387500000000E+01,.388944772540E-08,-.280815265723E+01,.234693288803E-06,.661067129113E-02,.859983265400E-05,.515368615723E+04,.100784000000E+06,.577419996262E-07,-.152860865573E+01,-.124797224998E-06,.987875316561E+00,.225812500000E+03,.907883781072E+00,-.767996275842E-08,-.105004373854E-09,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.125728547573E-07,.440000000000E+02,.936060000000E+05,.000000000000E+00
18,2017-11-27 04:00:00,.633071642369E-03,.341060513165E-12,.000000000000E+00,.720000000000E+02,-.492500000000E+02,.504913888833E-08,.213612943661E+01,-.270269811153E-05,.181942691561E-01,.886060297489E-05,.515364341354E+04,.100800000000E+06,.230967998505E-06,.150049355438E+01,-.309199094772E-06,.925784525064E+00,.187031250000E+03,-.177061681780E+01,-.805926427213E-08,.114290474943E-10,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.111758708954E-07,.720000000000E+02,.939960000000E+05,.000000000000E+00
10,2017-11-27 04:00:00,.118723604828E-03,.727595761418E-11,.000000000000E+00,.390000000000E+02,-.367812500000E+02,.441054085959E-08,.274626411855E+01,-.185891985893E-05,.299365469255E-02,.949017703533E-05,.515367125893E+04,.100800000000E+06,-.465661287308E-07,.154925569633E+01,-.316649675369E-07,.960097945945E+00,.196000000000E+03,-.289194814838E+01,-.791175812791E-08,.146434671020E-10,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.186264514923E-08,.390000000000E+02,.999960000000E+05,.000000000000E+00
18,2017-11-27 06:00:00,.633073970675E-03,.341060513165E-12,.000000000000E+00,.730000000000E+02,-.585625000000E+02,.505913930489E-08,-.309680997358E+01,-.296160578728E-05,.181952097919E-01,.893324613571E-05,.515364123535E+04,.108000000000E+06,.197440385818E-06,.150043671855E+01,-.875443220139E-07,.925784659653E+00,.185375000000E+03,-.177065886353E+01,-.793640201157E-08,-.435732435719E-10,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.111758708954E-07,.730000000000E+02,.100806000000E+06,.000000000000E+00
20,2017-11-27 06:00:00,.493937171996E-03,.113686837722E-11,.000000000000E+00,.720000000000E+02,-.657500000000E+02,.520521681817E-08,.622886549702E+00,-.340305268764E-05,.465126184281E-02,.955350697041E-05,.515376169777E+04,.108000000000E+06,.167638063431E-07,.144933139438E+01,-.134110450745E-06,.927192871910E+00,.183250000000E+03,.172773487800E+01,-.840320717017E-08,-.172507185617E-09,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.838190317154E-08,.720000000000E+02,.100806000000E+06,.000000000000E+00
25,2017-11-27 06:00:00,-.496280379593E-03,-.625277607469E-11,.000000000000E+00,.420000000000E+02,.625000000000E+00,.414052961254E-08,-.218996236276E+01,-.186264514923E-08,.672735495027E-02,.880286097527E-05,.515372359276E+04,.108000000000E+06,.521540641785E-07,-.158622124725E+01,-.875443220139E-07,.975652893482E+00,.217531250000E+03,.805412888383E+00,-.781175396234E-08,-.814319633967E-10,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.558793544769E-08,.420000000000E+02,.100806000000E+06,.000000000000E+00
29,2017-11-27 06:00:00,.532931648195E-03,-.500222085975E-11,.000000000000E+00,.400000000000E+02,.225000000000E+02,.411409994020E-08,.292834262436E+01,.113435089588E-05,.429578474723E-03,.669620931149E-05,.515377211189E+04,.108000000000E+06,-.745058059692E-07,-.483108510334E+00,-.987201929092E-07,.982892022175E+00,.258312500000E+03,.960293404966E+00,-.795854579109E-08,.172150027883E-09,.100000000000E+01,.197700000000E+04,.000000000000E+00,.100000000000E+01,.000000000000E+00,-.102445483208E-07,.400000000000E+02,.100806000000E+06,.000000000000E+00
15,2017-11-27 06:00:00,-.357291195542E-03,-.113686837722E-12,.000000000000E+00,.800000000000E+02,.406875000000E+02,.527271962994E-08,.842214889448E+00,.230781733990E-05,.996560032945E-02,.881776213646E-05,.515365236473E+04,.108000000000E+06,-.726431608200E-07,.252168918110E+01,.949949026108E-07,.928736929278E+00,.192375000000E+03,.639471867016E+00,-.847249577060E-08,.116433421348E-09,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.800000000000E+02,.100806000000E+06,.000000000000E+00
02,2017-11-27 06:00:00,.270403921604E-03,-.977706804406E-11,.000000000000E+00,.720000000000E+02,-.393437500000E+02,.521093134192E-08,-.873594697297E-01,-.199116766453E-05,.173478617799E-01,.505708158016E-05,.515362459564E+04,.108000000000E+06,-.162050127983E-06,.452717212323E+00,.244006514549E-06,.948399968757E+00,.279500000000E+03,-.193530880849E+01,-.882501045425E-08,-.535736601294E-10,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.204890966415E-07,.720000000000E+02,.100806000000E+06,.000000000000E+00
13,2017-11-27 06:00:00,-.943224877119E-04,-.341060513165E-12,.000000000000E+00,.700000000000E+02,.447812500000E+02,.440304054717E-08,.172505343986E+00,.227615237236E-05,.363745621871E-02,.828504562378E-05,.515365946960E+04,.108000000000E+06,-.167638063431E-07,.271676979413E+01,-.447034835815E-07,.969185695457E+00,.223687500000E+03,.167330750825E+01,-.802604860285E-08,.222152110670E-09,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.116415321827E-07,.700000000000E+02,.100806000000E+06,.000000000000E+00
10,2017-11-27 06:00:00,.118775758892E-03,.727595761418E-11,.000000000000E+00,.400000000000E+02,-.460312500000E+02,.438625413366E-08,-.248690137978E+01,-.240281224251E-05,.299473037012E-02,.969693064690E-05,.515366913223E+04,.108000000000E+06,-.204890966415E-07,.154919904922E+01,.130385160446E-07,.960098220973E+00,.193656250000E+03,-.289178630136E+01,-.786068457192E-08,-.714315468392E-12,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.186264514923E-08,.400000000000E+02,.100806000000E+06,.000000000000E+00
12,2017-11-27 06:00:00,.363016501069E-03,-.170530256582E-11,.000000000000E+00,.490000000000E+02,.353125000000E+01,.389480509141E-08,-.175555048636E+01,.214204192162E-06,.660986267030E-02,.911206007004E-05,.515368808556E+04,.108000000000E+06,.115483999252E-06,-.152866421150E+01,-.577419996262E-07,.987874734319E+00,.217906250000E+03,.907783351746E+00,-.769817780286E-08,-.810748056625E-10,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.125728547573E-07,.490000000000E+02,.100806000000E+06,.000000000000E+00
24,2017-11-27 06:00:00,-.427267514169E-04,-.454747350886E-12,.000000000000E+00,.410000000000E+02,.182812500000E+02,.522271754715E-08,-.218789980041E+00,.968575477600E-06,.636017497163E-02,.536628067493E-05,.515366200638E+04,.108000000000E+06,.949949026108E-07,-.267406394723E+01,.912696123123E-07,.943711723004E+00,.267750000000E+03,.481055225812E+00,-.855107047212E-08,-.125005206969E-09,.100000000000E+01,.197700000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.279396772385E-08,.410000000000E+02,.100836000000E+06,.000000000000E+00
