,epoch_time,sqrt_semi_major_axis actual,sqrt_semi_major_axis predicted,eccentricity actual,eccentricity predicted,inclination actual,inclination predicted,OMEGA actual,OMEGA predicted,omega actual,omega predicted,mean anomaly actual,mean anomaly predicted,x_actual,x_predicted,y_actual,y_predicted,z_actual,z_predicted,dx,dy,dz,radial_error
0,2017-11-30 02:00:00,5153.62837219,5153.625338035707,0.0173544334248,0.017355242150103468,0.948453319916,0.9484520604687102,0.45064337233999996,0.4291564808258309,-1.93358411146,-1.9335419308000092,-2.0809350267299997,-3.060212844853228,4856750.483411892,-24976441.01494453,17848953.456174865,-7777383.2967254445,19693359.689861584,4064258.086546886,29833191.498356424,25626336.75290031,15629101.603314698,42320175.652723715
1,2017-11-30 04:00:00,5153.62509346,5153.62658588012,0.0173544185236,0.017355283157427057,0.9484541493909999,0.948452780739072,0.45058470493600006,0.4301409659008089,-1.9334852313599997,-1.933444100012819,-1.03082130731,-2.0311797224273134,4858053.536339346,15015877.566602167,17849488.801841058,17531896.132654786,19692507.12622358,13924768.50410404,10157824.03026282,317592.6691862717,5767738.6221195385,11685420.957175443
2,2017-11-30 06:00:00,5153.62393379,5153.624643098653,0.017354014446000002,0.017354906224950596,0.948456213568,0.9484533880401532,0.450521376675,0.431022832765716,-1.93345636068,-1.9334221746007367,0.019366599610900002,-1.019598449845074,4858210.826944307,11238974.67880857,17850104.45519074,-11314703.828895357,19691874.2053223,-20752135.823441923,6380763.8518642625,29164808.284086097,40444010.02876422,50269455.30625467
3,2017-11-30 19:59:44,5153.62773895,5153.623428259163,0.0173543572892,0.017355890845994308,0.948481896558,0.948469977661756,0.45009573042,0.4366536987301219,-1.93319772993,-1.933093309081081,1.0850847292899999,-0.14856043751575365,4854692.641323446,25070368.768067427,17850143.895459913,6715271.110393252,19692789.351334892,-5797520.744555883,20215676.12674398,11134872.78506666,25490310.095890775,34386259.78477008
4,2017-11-30 21:59:44,5153.62827682,5153.629578627101,0.017354296986,0.017355894836779726,0.948488504559,0.948475744764853,0.450034460485,0.4374250155591689,-1.9331810804499998,-1.933039859503453,2.13528075101,0.8681006706174312,4855272.750958048,2509448.362235008,17849548.247103,-15368074.059978995,19693194.576849557,-20956286.687857874,2345824.38872304,33217622.307081994,40649481.26470743,52548012.81579047
5,2017-12-01 00:00:00,5153.62971687,5153.627742310736,0.0173536270158,0.01735498729743044,0.948493386317,0.9484785776352402,0.449977394976,0.4139026607523511,-1.93315795757,-1.933009814225124,-3.09538409513,0.6476641421544811,4854805.927365843,11220816.848032089,17848742.222019628,17855639.08795474,19694043.880372707,16851891.026725914,6366010.920666246,6896.865935113281,2842152.8536467925,6971655.144389618
