,prn,sqrt_semi_major_axis,essentricity,inclination,OMEGA,omega,mean_anomaly
52,2,2.655977560029047,0.0172574765747,54.31940286424379,47.287820270311734,248.8566624094546,322.0724291168097
53,2,2.655978985344676,0.0172597084893,54.31924017150276,47.25959882141105,248.8696297163247,83.44420465630178
54,2,2.6559795908537267,0.0172599571524,54.319354165352216,40.35686368124344,248.87113468737647,143.61565693273084
55,2,2.655979465033256,0.017259991611400002,54.31935064498493,40.35349859858451,248.8702452832722,203.65581776029802
56,2,2.6559753640626833,0.017261008732,54.31932943872831,40.350149106221785,248.87656490290124,263.9562365969007
57,2,2.6559754427068576,0.0172614468029,54.31915576570951,40.34661227837515,248.87702138181436,324.12903517483545
58,2,2.6559769604159658,0.017263746704,54.31925693527382,40.318132331601085,248.88357527529143,85.50801789376696
59,2,2.6559780121971777,0.017263669171400004,54.31941518564388,40.31468552539353,248.8854915463882,145.54544823265454
60,2,2.655976740232832,0.017264335765500002,54.31945826857503,40.31128414906684,248.8849502427924,205.85279932215502
61,2,2.6559746818786314,0.0172647821018,54.319473858928525,40.307930298156876,248.88821734095941,266.0226540919836
62,2,2.6559737913031247,0.0172648782609,54.31934796274031,40.30436136759957,248.8900145050168,326.19417979381353
63,2,2.6559763568655903,0.0172680076212,54.31986755690798,40.275831380868915,248.8932842015474,87.4431768806124
64,2,2.655977200265313,0.017267784453,54.320087414278476,40.27239714753262,248.89455690983294,147.6150153111148
65,2,2.65597529918897,0.017268797499099996,54.320191768972464,40.26900239287918,248.89463502919057,207.92178620579023
66,2,2.655974294584484,0.0172690680483,54.32025731540153,40.265664635265054,248.8960751236582,268.0935202817705
67,2,2.6559729931320533,0.0172688929597,54.320191098382665,40.26208723896985,248.89822751295418,328.26471464709226
68,2,2.655977164870269,0.0172731635394,54.32118770667191,40.23369479923769,248.90158454887927,89.51364107404291
69,2,2.6559773418042627,0.017272984609,54.32146850045305,40.23030373271357,248.90161640017604,149.68669387541408
70,2,2.655975354239892,0.0172740411945,54.32163421067631,40.2269381471123,248.90229214889143,209.99284056924097
71,2,2.6559744813514783,0.017274414422,54.32175113818426,40.223638024173646,248.90326964640263,270.1650291961314
72,2,2.655973289990494,0.0172740991693,54.32174568998588,40.22007403898696,248.90496094734004,330.3366581630042
73,2,2.655979099363347,0.017279339837799997,54.323184778912584,40.19196876323801,248.91088837735828,91.71631881041174
74,2,2.6559784211161794,0.0172793569509,54.323514271528005,40.18864274025788,248.90953034133312,151.75695036534128
75,2,2.655976765784465,0.017280226456900003,54.323729854117694,40.18532191406227,248.91056332751492,212.0626578480571
76,2,2.6559754132178686,0.0172808113275,54.32388894261041,40.18207216637511,248.91212529526217,272.2341941951564
77,2,2.655974719232032,0.017280507716400002,54.323935043081086,40.17853793689208,248.91285100016776,332.40671382285905
78,2,2.6559817750303507,0.0172862106701,54.32570697740034,40.15082476664369,248.92237812290463,93.78199190841401
79,2,2.6559802396223344,0.0172864958877,54.32606521994929,40.14756144025785,248.919839244355,153.82368318717383
80,2,2.6559791209982393,0.0172870681854,54.326312234659845,40.14429207890756,248.9209054225548,214.12923946059794
81,2,2.655977084267695,0.017287825699900002,54.32649655271882,40.14109639454392,248.92354756586084,274.299581386073
82,2,2.6559770862363763,0.0172876665602,54.32657768950137,40.13760072179734,248.92316149543933,334.47310055606715
83,2,2.6559847318186143,0.0172932239948,54.328524889432906,40.11031645348774,248.93591707549655,95.7104121799216
84,2,2.6559825633696295,0.0172937928,54.32889117860114,40.107096210147645,248.9326538333355,156.020111376652
85,2,2.6559819617873,0.017294087098,54.3291473295821,40.10388409719326,248.93348003733018,216.19205583801622
86,2,2.655979364774742,0.017294895602400003,54.32933500036091,40.100738033667575,248.93714636561333,276.36123150560746
87,2,2.655980066615303,0.0172949631233,54.32943021878449,40.097281336776085,248.9358190074674,336.53555785304303
88,2,2.65598764142191,0.0172998864437,54.331378927485794,40.070375846739545,248.95053704245743,97.76978468507733
89,2,2.655985128936332,0.0173006766709,54.33172912335818,33.16791739316241,248.94706358208134,158.07954389627199
90,2,2.655984830118852,0.017300816136400003,54.33197395876646,33.164747357369066,248.9475219884245,218.25172330241784
91,2,2.6559819912763256,0.0173015438486,54.33214201593944,33.16163968293239,248.95177848615495,278.4201612788264
92,2,2.655983239658949,0.0173018530477,54.33222969062879,33.1582142505716,248.94989197162124,338.59491024165055
93,2,2.65599017947068,0.017305944697,54.334016880063935,33.13159458339596,248.96507947676946,99.82760670570589
94,2,2.6559876473279664,0.0173068552976,54.3343322072146,33.12845447101101,248.96188328957805,160.13695620910516
95,2,2.655987319010982,0.0173070229357,54.33454846033679,33.12531326897492,248.9620285481301,220.3093337641101
96,2,2.655984582404729,0.0173075831262,54.334676619651,33.12222822568361,248.9663190766888,280.47760770671266
97,2,2.6559861158453155,0.017308084294200003,54.33473772370908,33.118820227683685,248.96433105695212,340.65233948641793
98,2,2.655992186706858,0.0173114468344,54.3362380005749,33.09234456158961,248.97888589637336,102.01849906692183
99,2,2.6559899376623677,0.0173123562708,54.336503706887605,33.089233618256834,248.97633846872043,162.05965943611324
100,2,2.6559892141855683,0.0173127426533,54.33668014597476,33.08609819971402,248.9763866642113,222.36576246081586
101,2,2.655986817686768,0.0173131171614,54.336753906670545,33.08301768267471,248.9802668988388,282.53435030579493
102,2,2.6559883452322492,0.017313714372,54.336775364398335,33.079609852322235,248.9785845669827,342.7086906507613
103,2,2.655993547152476,0.017316683195499998,54.3379096035098,33.053147681045814,248.9922182352277,103.9414429384957
104,2,2.655991819077691,0.0173174724914,54.33812233620741,33.05001880040982,248.9905758012877,164.24906778163586
105,2,2.6559903878628655,0.017318230820799998,54.33825342918013,33.04688547740285,248.9908431840749,224.42118030011576
106,2,2.6559883904501835,0.017318462953,54.33826566675649,33.04379113019368,248.99413132125215,284.59030911351033
107,2,2.6559896604589395,0.017319042235599998,54.33824219743117,33.04036553018545,248.99302449055085,344.76403154435036
108,2,2.6559942313076386,0.0173220400466,54.33899103665364,33.01376639867661,249.00628583477774,105.99687066876602
109,2,2.6559931972104835,0.0173226040788,54.339149286966396,33.01061823967239,249.00563414226832,166.30347669153292
110,2,2.6559908596880346,0.017323815496599997,54.33923704553678,33.007463794232535,249.00645297000432,226.4750170612341
111,2,2.6559891493116865,0.017323984298900003,54.33918926864889,33.004339020729894,249.00927146914677,286.64461207548965
112,2,2.6559899828803153,0.0173244423931,54.33912355457238,33.0008797254748,249.00883829242719,346.81766479275063
113,2,2.6559942548906674,0.0173278044676,54.33952337134002,32.974021676916664,249.02287437586074,108.18349529998693
114,2,2.6559940012906553,0.01732806582,54.33963359335101,32.970848791288525,249.0231777169062,168.3554402645429
115,2,2.655990733867299,0.0173297178699,54.339685728786144,32.96765905806562,249.02480648809464,228.52618250976502
116,2,2.6559890588758064,0.0173299061134,54.33958791199896,32.96449069863219,249.0275311098212,288.69591205393795
117,2,2.6559893852242116,0.017330173519400003,54.33949017897822,32.96098614114367,249.02771215875487,348.86839714832837
118,2,2.65599132758618,0.01733392186,54.33952161109908,32.93730198404106,249.03989894298238,49.93020744994081
119,2,2.6559936611817654,0.0173340338515,54.3396325875236,32.93379382230424,249.04386567876708,110.23246527680637
120,2,2.655994195912481,0.017333950498099996,54.339707270280364,32.93058036828484,249.04497963362564,170.40364505737284
121,2,2.655990167679175,0.0173359307228,54.33973694221759,32.927345372771214,249.04751893158044,230.57351633913737
122,2,2.655988223348944,0.0173361952184,54.33960610071606,32.92412521319755,249.05066281574653,290.7429011351779
123,2,2.6559880700078975,0.0173362501664,54.33949319646044,32.9205697775152,249.05129036839816,350.91501977292455
124,2,2.6559904389765694,0.0173403561348,54.339405689418534,32.896550847246246,249.06698749372202,51.97384536268731
125,2,2.6559925386174705,0.017340461723499997,54.33951373212726,32.893003709597046,249.0705492159546,112.27658129326828
126,2,2.6559937830651954,0.017340035177799997,54.33957022616693,25.990460766460224,249.07224445597683,172.44725413624747
127,2,2.655989367536956,0.0173421374056,54.339595036614554,25.987176233932367,249.07556804835542,232.61640155688463
128,2,2.655986874706494,0.017342489445599997,54.33945430442908,25.98390201109248,249.07962162047767,292.78496978779947
129,2,2.655986351757706,0.017342358944000002,54.33934785425655,25.980297373633494,249.08049182934985,352.9569443408127
130,2,2.6559890097308023,0.0173463572282,54.339291024979275,25.955961272149217,249.09961950051098,54.01298001412021
131,2,2.6559910484243,0.0173464841209,54.339415831516355,25.952379936368096,249.1030658038335,114.31592063049304
132,2,2.655992831539628,0.017345766187599997,54.33947592974703,25.949083250030302,249.105057762655,174.4863897096268
133,2,2.655988577217673,0.017347717308400002,54.33951624672443,25.9457527007982,249.1087767297167,234.6552125829045
134,2,2.6559853904106596,0.017348114401099998,54.33939194307241,25.942429611476584,249.11401818486883,294.8226842098418
135,2,2.6559846472785553,0.0173478617799,54.339315500131995,25.938785579043888,249.11497321899668,354.9946710839858
136,2,2.6559873897805923,0.0173511664616,54.33945614843645,25.914200870312865,249.1363057492098,56.04913154618232
137,2,2.6559894481397164,0.0173513052287,54.339619595591,25.910605788242915,249.13978968726508,116.21840645556406
138,2,2.655991522218214,0.0173504011473,54.33970768939899,25.907273562650893,249.14178315525743,176.52268566177452
139,2,2.6559880483832745,0.0173519195523,54.33978455140073,25.903910491646783,249.14528075606432,236.69179712415337
140,2,2.6559842639210496,0.0173522736877,54.33970240879077,25.90055177918992,249.15157464301282,296.8582822850711
141,2,2.6559834205305126,0.017351968796,54.33967826887565,25.89688637296775,249.15258114250167,357.0302898623059
142,2,2.655986147303049,0.0173540932592,54.340175399545416,25.87218423372912,249.17394082976836,58.085181573156056
143,2,2.655988128986015,0.017354201176200002,54.340399280225554,25.86858881636427,249.17731462986555,118.25463099425222
144,2,2.655990199126624,0.0173532572808,54.34053900652631,25.86524904703803,249.17907692485744,178.55921437974538
145,2,2.655987993332222,0.0173541544937,54.3406703509702,25.861878013238375,249.18166969925505,238.72927576317676
146,2,2.655984033904499,0.0173543605488,54.34064981530339,25.858504883960173,249.18830355644093,298.89543855569354
147,2,2.655983100078219,0.017354034353,54.3406944070043,25.854843417166617,249.18949713925497,359.0672813449036
148,2,2.6559860509714714,0.0173549294705,54.341668132734306,25.83019576037014,249.20838341126486,60.1247577837384
149,2,2.6559876119328534,0.0173549563624,54.34196828865011,25.826627835640238,249.2110580762283,120.2949151394541
150,2,2.6559894206090298,0.017354117706400003,54.34217683039063,25.823308266685913,249.212517365928,180.59982240181125
151,2,2.655988539864175,0.0173544334248,54.34237229637483,25.81996330063247,249.21379107975446,240.77120552739103
152,2,2.6559851603940596,0.0173544185236,54.342419821791545,25.816601905988286,249.2194564921623,300.93828965896074
153,2,2.655983965093311,0.017354014446000002,54.34253809042182,25.81297346390907,249.221110660278,1.1096244212246147
154,2,2.6559878871674893,0.0173543572892,54.34400961735409,25.788585729932013,249.23592911070529,62.17077540243165
155,2,2.655988441563868,0.017354296986,54.34438822792241,25.785075221245474,249.23688305564036,122.34257510843553
156,2,2.6559899258605557,0.0173536270158,54.34466793205241,25.78180560842401,249.23820789907455,182.64755537707495
