prn,epoch_time,sv_clock_bias,sv_clock_drift,sv_clock_drift_rate,iode,correction_radius_sine,mean_motion,mean_anomaly,correction_latitude_cosine,essentricity,correction_latitude_sine,sqrt_semi_major_axis,time_of_ephemeris,correction_inclination_cosine,OMEGA,correction_inclination_sine,inclination,correction_radius_cosine,omega,OMEGA_dot,inclination_rate,codes,gps_week,l2_p_data_flag,sv_accuracy,sv_health,tgd,iodc,t_tx,fit_interval
02,17 11 13 02 00 00.0,.282318331301E-03,-.966338120634E-11,.000000000000E+00,.410000000000E+02,-.266875000000E+02,.498663628485E-08,-.269037618456E+01,-.127218663692E-05,.172643357655E-01,.390596687794E-05,.515361692429E+04,.936000000000E+05,.178813934326E-06,.703564634108E+00,-.651925802231E-07,.948053394686E+00,.295718750000E+03,-.193932346678E+01,-.820319883902E-08,.146077513286E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.204890966415E-07,.410000000000E+02,.864060000000E+05,.000000000000E+00
28,17 11 13 02 00 00.0,.662073493004E-03,.318323145621E-11,.000000000000E+00,.101000000000E+03,-.191562500000E+02,.402052461385E-08,-.908726528679E-02,-.981613993645E-06,.199824322481E-01,.947900116444E-05,.515366412354E+04,.936000000000E+05,-.255182385445E-06,-.125476124029E+01,-.167638063431E-07,.987287359544E+00,.216593750000E+03,-.155359930053E+01,-.816033991091E-08,-.319656172105E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.200000000000E+01,.000000000000E+00,-.111758708954E-07,.101000000000E+03,.864060000000E+05,.000000000000E+00
05,17 11 13 02 00 00.0,-.229212455451E-04,.113686837722E-11,.000000000000E+00,.980000000000E+02,-.655625000000E+02,.474948354934E-08,-.173807076288E+00,-.328570604324E-05,.528744270559E-02,.100973993540E-04,.515359127426E+04,.936000000000E+05,.726431608200E-07,.178438526002E+01,.484287738800E-07,.946919368387E+00,.175406250000E+03,.622875545632E+00,-.824320050525E-08,-.179293182566E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.980000000000E+02,.864060000000E+05,.000000000000E+00
12,17 11 13 02 00 00.0,.365070533007E-03,-.159161572810E-11,.000000000000E+00,.950000000000E+02,-.286875000000E+02,.382337354457E-08,.192550390435E+01,-.161118805408E-05,.658217468299E-02,.997073948383E-05,.515369578743E+04,.936000000000E+05,-.162050127983E-06,-.127806013590E+01,-.115483999252E-06,.987993669559E+00,.200375000000E+03,.910470332881E+00,-.773317926081E-08,-.343228582562E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.125728547573E-07,.950000000000E+02,.864060000000E+05,.000000000000E+00
06,17 11 13 02 00 00.0,.409523956478E-03,.170530256582E-11,.000000000000E+00,.660000000000E+02,-.294687500000E+02,.461447792581E-08,-.285159257447E+01,-.146776437759E-05,.624555279501E-03,.460632145405E-05,.515377857971E+04,.936000000000E+05,-.372529029846E-08,.752209741149E+00,-.353902578354E-07,.968770258907E+00,.297437500000E+03,-.124964761453E+01,-.824177187431E-08,-.714315468392E-11,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.465661287308E-08,.660000000000E+02,.864060000000E+05,.000000000000E+00
24,17 11 13 02 00 00.0,-.421591103077E-04,-.454747350886E-12,.000000000000E+00,.750000000000E+02,.265937500000E+02,.530736393015E-08,-.281524386150E+01,.127963721752E-05,.625492900144E-02,.469572842121E-05,.515366367340E+04,.936000000000E+05,-.614672899246E-07,-.242308366469E+01,-.102445483208E-06,.943688240243E+00,.281750000000E+03,.475105012797E+00,-.849606818106E-08,.139291516336E-10,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.279396772385E-08,.750000000000E+02,.864060000000E+05,.000000000000E+00
17,17 11 13 02 00 00.0,-.144954305142E-03,.250111042988E-11,.000000000000E+00,.440000000000E+02,.456250000000E+02,.413267214238E-08,-.929109174635E+00,.245869159698E-05,.121292369440E-01,.811927020550E-05,.515371385002E+04,.936000000000E+05,-.372529029846E-07,-.243046476958E+00,.225380063057E-06,.981675064513E+00,.238156250000E+03,-.183277087026E+01,-.810712340852E-08,.253224833545E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.111758708954E-07,.440000000000E+02,.864060000000E+05,.000000000000E+00
19,17 11 13 02 00 00.0,-.475934240967E-03,.216004991671E-11,.000000000000E+00,.117000000000E+03,.385937500000E+02,.411052836286E-08,.205342455820E+01,.166706740856E-05,.983068114147E-02,.803545117378E-05,.515368622208E+04,.936000000000E+05,.186264514923E-07,-.195642942640E+00,-.217929482460E-06,.979053576757E+00,.235906250000E+03,.109200865765E+01,-.788211403597E-08,.245724521127E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.153668224812E-07,.117000000000E+03,.864060000000E+05,.000000000000E+00
13,17 11 13 02 00 00.0,-.938973389566E-04,-.454747350886E-12,.000000000000E+00,.710000000000E+02,.639062500000E+02,.439589739249E-08,-.243912592780E+01,.326335430145E-05,.360084720887E-02,.908784568310E-05,.515365839195E+04,.936000000000E+05,.838190317154E-07,.296718704046E+01,.186264514923E-08,.969400134378E+00,.206406250000E+03,.168237875605E+01,-.790604360416E-08,.368586781690E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.116415321827E-07,.710000000000E+02,.864060000000E+05,.000000000000E+00
20,17 11 13 02 00 00.0,.492591410875E-03,.113686837722E-11,.000000000000E+00,.430000000000E+02,-.723750000000E+02,.517164399116E-08,-.195447923225E+01,-.351294875145E-05,.464719324373E-02,.899471342564E-05,.515375799561E+04,.936000000000E+05,.540167093277E-07,.170056935092E+01,.614672899246E-07,.927173416563E+00,.183250000000E+03,.171054250673E+01,-.838070623291E-08,-.193936649668E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.838190317154E-08,.430000000000E+02,.867360000000E+05,.000000000000E+00
25,17 11 13 02 00 00.0,-.488613732159E-03,-.625277607469E-11,.000000000000E+00,.560000000000E+02,-.402812500000E+02,.416624496940E-08,.149197535398E+01,-.204332172871E-05,.667888624594E-02,.926665961742E-05,.515373414040E+04,.936000000000E+05,-.149011611938E-06,-.133543738779E+01,.614672899246E-07,.975760482329E+00,.208437500000E+03,.810750097762E+00,-.800676208521E-08,-.383587406527E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.558793544769E-08,.560000000000E+02,.893160000000E+05,.000000000000E+00
15,17 11 13 02 00 00.0,-.357135199010E-03,-.113686837722E-12,.000000000000E+00,.138000000000E+03,.485625000000E+02,.517700135717E-08,-.175446237667E+01,.225752592087E-05,.991492206231E-02,.977516174316E-05,.515364668274E+04,.936000000000E+05,.128522515297E-06,.277269854500E+01,-.126659870148E-06,.928997783664E+00,.168781250000E+03,.631098145874E+00,-.824141471657E-08,.427160650099E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.138000000000E+03,.928860000000E+05,.000000000000E+00
29,17 11 13 01 59 44.0,.538991298527E-03,-.477484718431E-11,.000000000000E+00,.400000000000E+01,.377500000000E+02,.398230873629E-08,.291821638880E+00,.188685953617E-05,.434180255979E-03,.880099833012E-05,.515378059959E+04,.935840000000E+05,.745058059692E-08,-.232717992976E+00,-.186264514923E-07,.982866579104E+00,.220750000000E+03,.100447807332E+01,-.785747015231E-08,.275011455331E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.102445483208E-07,.400000000000E+01,.932460000000E+05,.000000000000E+00
24,17 11 13 04 00 00.0,-.421628355980E-04,-.454747350886E-12,.000000000000E+00,.760000000000E+02,.218125000000E+02,.531665003124E-08,-.176515693396E+01,.961124897003E-06,.625566195231E-02,.427849590778E-05,.515366182137E+04,.100800000000E+06,.260770320892E-07,-.242314535010E+01,-.800937414169E-07,.943688541604E+00,.287125000000E+03,.475211764855E+00,-.852964100807E-08,.746459664470E-10,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.279396772385E-08,.760000000000E+02,.936060000000E+05,.000000000000E+00
02,17 11 13 04 00 00.0,.282248947769E-03,-.966338120634E-11,.000000000000E+00,.420000000000E+02,-.183750000000E+02,.509378360510E-08,-.164021410838E+01,-.754371285439E-06,.172647821018E-01,.390410423279E-05,.515361492729E+04,.100800000000E+06,.376254320145E-06,.703506098367E+00,.143423676491E-06,.948053666789E+00,.296000000000E+03,-.193926644516E+01,-.836606276581E-08,.196436753808E-10,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.204890966415E-07,.420000000000E+02,.936060000000E+05,.000000000000E+00
05,17 11 13 04 00 00.0,-.229123979807E-04,.113686837722E-11,.000000000000E+00,.990000000000E+02,-.569062500000E+02,.469483841601E-08,.876430915094E+00,-.279024243355E-05,.528849114198E-02,.100545585155E-04,.515359311676E+04,.100800000000E+06,-.800937414169E-07,.178432684424E+01,.614672899246E-07,.946917974226E+00,.178218750000E+03,.622868805969E+00,-.816105422638E-08,-.286083345091E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.990000000000E+02,.936060000000E+05,.000000000000E+00
15,17 11 13 04 00 00.0,-.357136130333E-03,-.113686837722E-12,.000000000000E+00,.139000000000E+03,.540000000000E+02,.522914638636E-08,-.704324595181E+00,.296346843243E-05,.991505186539E-02,.975281000137E-05,.515364560318E+04,.100800000000E+06,.173225998878E-06,.277263935972E+01,.154599547386E-06,.928999474797E+00,.172125000000E+03,.631162841963E+00,-.848821071090E-08,.299655338991E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.139000000000E+03,.936060000000E+05,.000000000000E+00
25,17 11 13 04 00 00.0,-.488658901304E-03,-.625277607469E-11,.000000000000E+00,.570000000000E+02,-.321562500000E+02,.412802909184E-08,.254236083823E+01,-.171549618244E-05,.667961279396E-02,.969134271145E-05,.515373081017E+04,.100800000000E+06,-.298023223877E-07,-.133549471224E+01,-.137835741043E-06,.975758911155E+00,.198406250000E+03,.810507244583E+00,-.779389607563E-08,-.320727645308E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.558793544769E-08,.570000000000E+02,.936060000000E+05,.000000000000E+00
29,17 11 13 03 59 44.0,.538956373930E-03,-.477484718431E-11,.000000000000E+00,.540000000000E+02,.430625000000E+02,.400016662300E-08,.134336959879E+01,.213272869587E-05,.433919834904E-03,.866875052452E-05,.515377941132E+04,.100784000000E+06,.558793544769E-08,-.232774596202E+00,-.931322574615E-08,.982868592079E+00,.223062500000E+03,.100304192811E+01,-.785711299458E-08,.281440294547E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.102445483208E-07,.540000000000E+02,.936060000000E+05,.000000000000E+00
20,17 11 13 04 00 00.0,.492599327117E-03,.113686837722E-11,.000000000000E+00,.440000000000E+02,-.666562500000E+02,.515592905085E-08,-.904422609061E+00,-.336021184921E-05,.464768009260E-02,.952929258347E-05,.515375743866E+04,.100800000000E+06,-.298023223877E-07,.170050861495E+01,.521540641785E-07,.927171718115E+00,.177406250000E+03,.171062083429E+01,-.845285209522E-08,-.191079387795E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.838190317154E-08,.440000000000E+02,.936060000000E+05,.000000000000E+00
13,17 11 13 04 00 00.0,-.939010642469E-04,-.454747350886E-12,.000000000000E+00,.130000000000E+03,.631562500000E+02,.437053919336E-08,-.138865316440E+01,.334158539772E-05,.360068492591E-02,.887922942638E-05,.515366030502E+04,.100800000000E+06,-.186264514923E-08,.296712990912E+01,.707805156708E-07,.969402238054E+00,.214250000000E+03,.168209483290E+01,-.801176229349E-08,.348943106310E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.116415321827E-07,.130000000000E+03,.936060000000E+05,.000000000000E+00
19,17 11 13 04 00 00.0,-.475918874145E-03,.216004991671E-11,.000000000000E+00,.127000000000E+03,.400000000000E+02,.413981529707E-08,.310356893453E+01,.203400850296E-05,.983043829910E-02,.770948827267E-05,.515368687057E+04,.100800000000E+06,.113621354103E-06,-.195699049937E+00,-.117346644402E-06,.979055610213E+00,.238156250000E+03,.109203424116E+01,-.779461039110E-08,.228938107620E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.153668224812E-07,.127000000000E+03,.936060000000E+05,.000000000000E+00
12,17 11 13 04 00 00.0,.365058425814E-03,-.159161572810E-11,.000000000000E+00,.980000000000E+02,-.220937500000E+02,.379515808357E-08,.297568083207E+01,-.125914812088E-05,.658165244386E-02,.984966754913E-05,.515369641685E+04,.100800000000E+06,-.223517417908E-07,-.127811533473E+01,-.147148966789E-06,.987991656584E+00,.200062500000E+03,.910455978729E+00,-.764031824992E-08,-.333585323739E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.100000000000E+01,.000000000000E+00,-.125728547573E-07,.980000000000E+02,.936060000000E+05,.000000000000E+00
18,17 11 13 04 00 00.0,.632619950920E-03,.454747350886E-12,.000000000000E+00,.550000000000E+02,-.791562500000E+02,.520914555325E-08,.163139698262E+01,-.428967177868E-05,.181679599918E-01,.951439142227E-05,.515364217567E+04,.100800000000E+06,-.139698386192E-06,.175163054909E+01,-.482425093651E-06,.925788520294E+00,.178656250000E+03,-.177234208537E+01,-.846035240764E-08,-.212508851847E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.111758708954E-07,.550000000000E+02,.974160000000E+05,.000000000000E+00
18,17 11 13 06 00 00.0,.632622744888E-03,.454747350886E-12,.000000000000E+00,.560000000000E+02,-.731562500000E+02,.503520973670E-08,.268163229686E+01,-.374391674995E-05,.181675285567E-01,.959075987339E-05,.515364177132E+04,.108000000000E+06,.189989805222E-06,.175157262924E+01,-.106170773506E-06,.925788529071E+00,.170250000000E+03,-.177237264719E+01,-.799854745732E-08,-.320727645308E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.111758708954E-07,.560000000000E+02,.100806000000E+06,.000000000000E+00
02,17 11 13 06 00 00.0,.282179098576E-03,-.966338120634E-11,.000000000000E+00,.430000000000E+02,-.137500000000E+02,.533629370662E-08,-.590022868935E+00,-.545755028725E-06,.172648782609E-01,.436604022980E-05,.515361406326E+04,.108000000000E+06,-.124797224998E-06,.703443808778E+00,.188127160072E-06,.948051469486E+00,.292437500000E+03,-.193923507873E+01,-.888322716492E-08,.189293599124E-10,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.204890966415E-07,.430000000000E+02,.100806000000E+06,.000000000000E+00
15,17 11 13 06 00 00.0,-.357137061656E-03,-.113686837722E-12,.000000000000E+00,.140000000000E+03,.578125000000E+02,.515950062820E-08,.345908954782E+00,.314228236675E-05,.991595862433E-02,.956282019615E-05,.515364743042E+04,.108000000000E+06,.130385160446E-07,.277257849062E+01,.258907675743E-06,.929001604806E+00,.177875000000E+03,.631131371669E+00,-.845070914881E-08,.238224208709E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.140000000000E+03,.100806000000E+06,.000000000000E+00
05,17 11 13 05 59 44.0,-.229035504162E-04,.113686837722E-11,.000000000000E+00,.610000000000E+02,-.526562500000E+02,.480377152494E-08,.192456550384E+01,-.279024243355E-05,.528790312819E-02,.973045825958E-05,.515359060669E+04,.107984000000E+06,-.633299350739E-07,.178426829679E+01,-.931322574615E-08,.946915749127E+00,.188406250000E+03,.622633472189E+00,-.815712549130E-08,-.315013121561E-09,.100000000000E+01,.197500000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.610000000000E+02,.100806000000E+06,.000000000000E+00
