prn,epoch_time,sv_clock_bias,sv_clock_drift,sv_clock_drift_rate,iode,correction_radius_sine,mean_motion,mean_anomaly,correction_latitude_cosine,essentricity,correction_latitude_sine,sqrt_semi_major_axis,time_of_ephemeris,correction_inclination_cosine,OMEGA,correction_inclination_sine,inclination,correction_radius_cosine,omega,OMEGA_dot,inclination_rate,codes,gps_week,l2_p_data_flag,sv_accuracy,sv_health,tgd,iodc,t_tx,fit_interval
19,17 11 20 02 00 00.0,-.474647618830E-03,.216004991671E-11,.000000000000E+00,.390000000000E+02,-.135062500000E+03,.390980571624E-08,.230008953377E+01,-.722333788872E-05,.982534419745E-02,.827014446259E-05,.515369182587E+04,.936000000000E+05,.540167093277E-07,-.320706072752E+00,-.169500708580E-06,.979130518933E+00,.229562500000E+03,.109467568897E+01,-.767889128522E-08,-.316084594764E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.153668224812E-07,.390000000000E+02,.864060000000E+05,.000000000000E+00
17,17 11 20 02 00 00.0,-.143412500620E-03,.261479726760E-11,.000000000000E+00,.770000000000E+02,-.121875000000E+03,.404445418204E-08,-.682829113293E+00,-.627897679806E-05,.121591557981E-01,.814162194729E-05,.515371833420E+04,.936000000000E+05,-.838190317154E-07,-.368096692430E+00,.145286321640E-06,.981729090077E+00,.236406250000E+03,-.183121295760E+01,-.804819238237E-08,-.286083345091E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.111758708954E-07,.770000000000E+02,.864060000000E+05,.000000000000E+00
05,17 11 20 02 00 00.0,-.222078524530E-04,.113686837722E-11,.000000000000E+00,.580000000000E+02,.678125000000E+01,.518628745826E-08,.765045663794E-01,.461935997009E-06,.528298702557E-02,.483542680740E-05,.515358290672E+04,.936000000000E+05,.447034835815E-07,.165891367294E+01,.763684511185E-07,.946750047322E+00,.277312500000E+03,.628048647787E+00,-.839320675361E-08,.152506352502E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.580000000000E+02,.864060000000E+05,.000000000000E+00
02,17 11 20 02 00 00.0,.276452861726E-03,-.977706804406E-11,.000000000000E+00,.370000000000E+02,-.215625000000E+02,.442625579989E-08,-.243806206012E+01,-.105053186417E-05,.173070229357E-01,.105816870928E-04,.515362718773E+04,.936000000000E+05,.217929482460E-06,.578145782298E+00,-.633299350739E-07,.948316768217E+00,.166531250000E+03,-.193797819657E+01,-.755567186692E-08,.578238371663E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.204890966415E-07,.370000000000E+02,.864060000000E+05,.000000000000E+00
28,17 11 20 02 00 00.0,.664018094540E-03,.318323145621E-11,.000000000000E+00,.770000000000E+02,-.253125000000E+01,.441089801732E-08,.239120453950E+00,-.100582838058E-06,.200082393130E-01,.160187482834E-05,.515365971756E+04,.936000000000E+05,-.271946191788E-06,-.138003448201E+01,-.931322574615E-07,.987119451659E+00,.366593750000E+03,-.155093029719E+01,-.863464538192E-08,-.103218585183E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.100000000000E+01,.000000000000E+00,-.111758708954E-07,.770000000000E+02,.864060000000E+05,.000000000000E+00
12,17 11 20 02 00 00.0,.364061910659E-03,-.170530256582E-11,.000000000000E+00,.116000000000E+03,.875000000000E+01,.420124642735E-08,.217620780070E+01,.251457095146E-06,.660056364723E-02,.122748315334E-05,.515368585587E+04,.936000000000E+05,-.104308128357E-06,-.140333384283E+01,-.931322574615E-07,.987830127021E+00,.368656250000E+03,.909326989256E+00,-.809962309610E-08,-.135719938995E-10,.100000000000E+01,.197600000000E+04,.000000000000E+00,.100000000000E+01,.000000000000E+00,-.125728547573E-07,.116000000000E+03,.864060000000E+05,.000000000000E+00
20,17 11 20 02 00 00.0,.493259634823E-03,.113686837722E-11,.000000000000E+00,.780000000000E+02,.184687500000E+02,.557487507307E-08,-.171657096539E+01,.122003257275E-05,.465728016570E-02,.472553074360E-05,.515374845123E+04,.936000000000E+05,-.167638063431E-07,.157493920985E+01,.763684511185E-07,.927037932794E+00,.268062500000E+03,.171996778363E+01,-.853749847822E-08,.262510934634E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.838190317154E-08,.780000000000E+02,.864060000000E+05,.000000000000E+00
24,17 11 20 02 00 00.0,-.424180179834E-04,-.454747350886E-12,.000000000000E+00,.450000000000E+02,.112593750000E+03,.470733893670E-08,-.256554237417E+01,.568851828575E-05,.631324842107E-02,.927969813347E-05,.515367385483E+04,.936000000000E+05,-.111758708954E-07,-.254860534209E+01,-.132247805595E-06,.943828455089E+00,.192656250000E+03,.476491682123E+00,-.804354933183E-08,.205365697163E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.279396772385E-08,.450000000000E+02,.864060000000E+05,.000000000000E+00
06,17 11 20 02 00 00.0,.410497654229E-03,.147792889038E-11,.000000000000E+00,.430000000000E+02,-.162812500000E+02,.411910014848E-08,-.256621122616E+01,-.819563865662E-06,.651505892165E-03,.106655061245E-04,.515378940010E+04,.936000000000E+05,.651925802231E-07,.626930659458E+00,-.111758708954E-07,.969026032578E+00,.180656250000E+03,-.128997715874E+01,-.766567644905E-08,.473591155544E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.465661287308E-08,.430000000000E+02,.864060000000E+05,.000000000000E+00
13,17 11 20 02 00 00.0,-.941106118262E-04,-.341060513165E-12,.000000000000E+00,.420000000000E+02,.412500000000E+01,.421124684391E-08,-.218187141783E+01,.229105353355E-06,.361235917080E-02,.104047358036E-04,.515366034508E+04,.936000000000E+05,.484287738800E-07,.284208193630E+01,.186264514923E-08,.969342201359E+00,.181687500000E+03,.167588498850E+01,-.769067749044E-08,-.485734518507E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.116415321827E-07,.420000000000E+02,.864960000000E+05,.000000000000E+00
