prn,epoch_time,sv_clock_bias,sv_clock_drift,sv_clock_drift_rate,iode,correction_radius_sine,mean_motion,mean_anomaly,correction_latitude_cosine,essentricity,correction_latitude_sine,sqrt_semi_major_axis,time_of_ephemeris,correction_inclination_cosine,OMEGA,correction_inclination_sine,inclination,correction_radius_cosine,omega,OMEGA_dot,inclination_rate,codes,gps_week,l2_p_data_flag,sv_accuracy,sv_health,tgd,iodc,t_tx,fit_interval
02,17 11 23 02 00 00.0,.273925717920E-03,-.977706804406E-11,.000000000000E+00,.500000000000E+02,-.821875000000E+02,.441446959466E-08,-.233045058595E+01,-.417605042458E-05,.173238154966E-01,.899657607079E-05,.515363062286E+04,.352800000000E+06,.204890966415E-06,.576088920942E+00,-.115483999252E-06,.948398599466E+00,.197312500000E+03,-.193720284414E+01,-.762317467868E-08,.228223792151E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.204890966415E-07,.500000000000E+02,.345606000000E+06,.000000000000E+00
20,17 11 23 02 00 00.0,.493543222547E-03,.113686837722E-11,.000000000000E+00,.550000000000E+02,.122812500000E+02,.527950562689E-08,-.161440506625E+01,.890344381332E-06,.464774796274E-02,.738725066185E-05,.515375567627E+04,.352800000000E+06,-.186264514923E-07,.157273948870E+01,.596046447754E-07,.927117253675E+00,.217906250000E+03,.172378883203E+01,-.834070456668E-08,.430017911972E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.838190317154E-08,.550000000000E+02,.345606000000E+06,.000000000000E+00
06,17 11 23 02 00 00.0,.410883687437E-03,.147792889038E-11,.000000000000E+00,.540000000000E+02,-.809687500000E+02,.407195532757E-08,-.245662115236E+01,-.417791306973E-05,.656229443848E-03,.962056219578E-05,.515379446220E+04,.352800000000E+06,.856816768646E-07,.624934782768E+00,-.298023223877E-07,.969114097321E+00,.201218750000E+03,-.129487439404E+01,-.773139347214E-08,.102147111980E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.465661287308E-08,.540000000000E+02,.345606000000E+06,.000000000000E+00
12,17 11 23 01 59 44.0,.363624189049E-03,-.170530256582E-11,.000000000000E+00,.110000000000E+02,.666250000000E+02,.399195199511E-08,.228138458567E+01,.329874455929E-05,.660767813679E-02,.421330332756E-05,.515368714905E+04,.352784000000E+06,-.912696123123E-07,-.140543440594E+01,-.135973095894E-06,.987859076707E+00,.310187500000E+03,.908822880852E+00,-.786425614926E-08,.123933733766E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.125728547573E-07,.110000000000E+02,.345606000000E+06,.000000000000E+00
05,17 11 23 02 00 00.0,-.219061039388E-04,.113686837722E-11,.000000000000E+00,.159000000000E+03,.465625000000E+01,.492484799683E-08,.186175538090E+00,.365078449249E-06,.527452270035E-02,.727176666260E-05,.515358979416E+04,.352800000000E+06,.465661287308E-07,.165676901309E+01,.763684511185E-07,.946813960750E+00,.230781250000E+03,.627872664594E+00,-.818998400285E-08,.369658254893E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.159000000000E+03,.345606000000E+06,.000000000000E+00
17,17 11 23 02 00 00.0,-.142761971802E-03,.250111042988E-11,.000000000000E+00,.550000000000E+02,-.713125000000E+02,.428624996809E-08,-.578088095050E+00,-.364333391190E-05,.121760012116E-01,.411458313465E-05,.515371649742E+04,.352800000000E+06,-.104308128357E-06,-.370146195309E+00,.143423676491E-06,.981675867655E+00,.314281250000E+03,-.182969909925E+01,-.832106089130E-08,-.196436753808E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.111758708954E-07,.550000000000E+02,.345606000000E+06,.000000000000E+00
19,17 11 23 02 00 00.0,-.474089290947E-03,.216004991671E-11,.000000000000E+00,.630000000000E+02,-.840625000000E+02,.415231581776E-08,.240562435477E+01,-.462681055069E-05,.981852086261E-02,.379048287868E-05,.515368909836E+04,.352800000000E+06,.353902578354E-07,-.322755521503E+00,-.117346644402E-06,.979080021927E+00,.315625000000E+03,.109606068326E+01,-.793890211571E-08,-.273582824394E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.153668224812E-07,.630000000000E+02,.345606000000E+06,.000000000000E+00
13,17 11 23 02 00 00.0,-.942046754062E-04,-.341060513165E-12,.000000000000E+00,.380000000000E+02,-.218750000000E+01,.449304429619E-08,-.207195966589E+01,-.707805156708E-07,.362952041905E-02,.734254717827E-05,.515365384483E+04,.352800000000E+06,.465661287308E-07,.284005660815E+01,.372529029846E-07,.969217266692E+00,.241281250000E+03,.167365568714E+01,-.786711341114E-08,-.301798285396E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.116415321827E-07,.380000000000E+02,.345606000000E+06,.000000000000E+00
24,17 11 23 02 00 00.0,-.425577163696E-04,-.454747350886E-12,.000000000000E+00,.500000000000E+02,.520625000000E+02,.475376944215E-08,-.245889909282E+01,.255182385445E-05,.633225939237E-02,.983290374279E-05,.515367057610E+04,.352800000000E+06,-.167638063431E-07,-.255069126724E+01,-.108033418655E-06,.943810964441E+00,.181906250000E+03,.477274154579E+00,-.799247577584E-08,-.121790787361E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.279396772385E-08,.500000000000E+02,.345996000000E+06,.000000000000E+00
25,17 11 23 02 00 00.0,-.494030769914E-03,-.625277607469E-11,.000000000000E+00,.140000000000E+02,.705000000000E+02,.428946438769E-08,.184949252276E+01,.360608100891E-05,.671719561797E-02,.400468707085E-05,.515372698212E+04,.352800000000E+06,-.225380063057E-06,-.146294642330E+01,-.167638063431E-07,.975642986601E+00,.309156250000E+03,.807319575347E+00,-.810176604250E-08,.146791828755E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.558793544769E-08,.140000000000E+02,.346056000000E+06,.000000000000E+00
15,17 11 23 02 00 00.0,-.357253942639E-03,-.113686837722E-12,.000000000000E+00,.100000000000E+02,-.621875000000E+01,.547272796109E-08,-.140059561275E+01,-.379979610443E-06,.996248750016E-02,.583752989769E-05,.515364301109E+04,.352800000000E+06,.182539224625E-06,.264514930410E+01,-.856816768646E-07,.928741811036E+00,.243437500000E+03,.637544849879E+00,-.839142096494E-08,-.135719938995E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.100000000000E+02,.346056000000E+06,.000000000000E+00
