prn,epoch_time,sv_clock_bias,sv_clock_drift,sv_clock_drift_rate,iode,correction_radius_sine,mean_motion,mean_anomaly,correction_latitude_cosine,essentricity,correction_latitude_sine,sqrt_semi_major_axis,time_of_ephemeris,correction_inclination_cosine,OMEGA,correction_inclination_sine,inclination,correction_radius_cosine,omega,OMEGA_dot,inclination_rate,codes,gps_week,l2_p_data_flag,sv_accuracy,sv_health,tgd,iodc,t_tx,fit_interval
05,17 11 19 02 00 00.0,-.223093666136E-04,.113686837722E-11,.000000000000E+00,.154000000000E+03,-.331250000000E+01,.522807491316E-08,.404381015064E-01,-.689178705215E-07,.528593023773E-02,.447779893875E-05,.515358182716E+04,.720000000000E+04,.521540641785E-07,.165963941489E+01,.800937414169E-07,.946749260273E+00,.284187500000E+03,.627579997592E+00,-.844820904467E-08,.714315468392E-11,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.154000000000E+03,.600000000000E+01,.000000000000E+00
28,17 11 19 02 00 00.0,.663744751364E-03,.318323145621E-11,.000000000000E+00,.680000000000E+02,-.325625000000E+02,.442447001122E-08,.203825432593E+00,-.166706740856E-05,.200065410463E-01,.185519456863E-05,.515365928078E+04,.720000000000E+04,-.277534127235E-06,-.137932491554E+01,-.689178705215E-07,.987124675739E+00,.361687500000E+03,-.155149587302E+01,-.863928843247E-08,-.211794536378E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.100000000000E+01,.000000000000E+00,-.111758708954E-07,.680000000000E+02,.600000000000E+01,.000000000000E+00
12,17 11 19 02 00 00.0,.364208128303E-03,-.170530256582E-11,.000000000000E+00,.420000000000E+02,-.218125000000E+02,.422589031101E-08,.214022124042E+01,-.133365392685E-05,.659757188987E-02,.116974115372E-05,.515368619537E+04,.720000000000E+04,-.987201929092E-07,-.140262475766E+01,-.856816768646E-07,.987833778465E+00,.370343750000E+03,.909629146208E+00,-.813212444991E-08,-.117504894551E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.125728547573E-07,.420000000000E+02,.600000000000E+01,.000000000000E+00
02,17 11 19 02 00 00.0,.277293846011E-03,-.977706804406E-11,.000000000000E+00,.320000000000E+02,.390625000000E+01,.451625954891E-08,-.247397413740E+01,.257045030594E-06,.173008161364E-01,.101067125797E-04,.515362477303E+04,.720000000000E+04,.225380063057E-06,.578834036978E+00,-.651925802231E-07,.948271834688E+00,.175750000000E+03,-.193823138380E+01,-.761853162814E-08,.657884546389E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.204890966415E-07,.320000000000E+02,.600000000000E+01,.000000000000E+00
06,17 11 19 02 00 00.0,.410364940763E-03,.159161572810E-11,.000000000000E+00,.730000000000E+02,.903125000000E+01,.422196157593E-08,-.260311725095E+01,.488013029099E-06,.647780252621E-03,.100247561932E-04,.515378617287E+04,.720000000000E+04,.726431608200E-07,.627599583139E+00,-.186264514923E-07,.968979561522E+00,.193000000000E+03,-.128800799347E+01,-.773032199894E-08,.542879755978E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.465661287308E-08,.730000000000E+02,.600000000000E+01,.000000000000E+00
13,17 11 19 02 00 00.0,-.940831378102E-04,-.341060513165E-12,.000000000000E+00,.350000000000E+02,.162812500000E+02,.411302846700E-08,-.221870837532E+01,.847503542900E-06,.360881723464E-02,.114813446999E-04,.515366319084E+04,.720000000000E+04,.447034835815E-07,.284274758890E+01,-.372529029846E-08,.969384214904E+00,.160593750000E+03,.167688139078E+01,-.764889003554E-08,-.424303388225E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.116415321827E-07,.350000000000E+02,.600000000000E+01,.000000000000E+00
20,17 11 19 02 00 00.0,.493166036904E-03,.113686837722E-11,.000000000000E+00,.350000000000E+02,.900000000000E+01,.563702051882E-08,-.175030642829E+01,.722706317902E-06,.465853267815E-02,.416114926338E-05,.515374714661E+04,.720000000000E+04,-.931322574615E-08,.157568523956E+01,.856816768646E-07,.927029563439E+00,.278656250000E+03,.171833526946E+01,-.860000108171E-08,.125005206969E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.838190317154E-08,.350000000000E+02,.600000000000E+01,.000000000000E+00
19,17 11 19 02 00 00.0,-.474831555039E-03,.216004991671E-11,.000000000000E+00,.770000000000E+02,-.126750000000E+03,.383980280034E-08,.226508497041E+01,-.678375363350E-05,.982585700694E-02,.101365149021E-04,.515369217491E+04,.720000000000E+04,.428408384323E-07,-.320039255674E+00,-.180676579475E-06,.979143805155E+00,.193312500000E+03,.109406739008E+01,-.758817322073E-08,-.244295890190E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.153668224812E-07,.770000000000E+02,.600000000000E+01,.000000000000E+00
24,17 11 19 02 00 00.0,-.423840247095E-04,-.454747350886E-12,.000000000000E+00,.380000000000E+02,.123281250000E+03,.477591322167E-08,-.260117010698E+01,.623986124992E-05,.630751857534E-02,.834651291370E-05,.515367371178E+04,.720000000000E+04,-.186264514923E-07,-.254790051108E+01,-.154599547386E-06,.943812747738E+00,.210687500000E+03,.476312284479E+00,-.813569602725E-08,.316084594764E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.279396772385E-08,.380000000000E+02,.600000000000E+01,.000000000000E+00
17,17 11 19 02 00 00.0,-.143633224070E-03,.261479726760E-11,.000000000000E+00,.380000000000E+02,-.114125000000E+03,.395802201036E-08,-.717917810536E+00,-.588782131672E-05,.121538689127E-01,.986456871033E-05,.515371912575E+04,.720000000000E+04,-.931322574615E-07,-.367429657377E+00,.143423676491E-06,.981745106104E+00,.203156250000E+03,-.183152046298E+01,-.794961684774E-08,-.231081054025E-09,.100000000000E+01,.197600000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.111758708954E-07,.380000000000E+02,.600000000000E+01,.000000000000E+00
