prn,epoch_time,sv_clock_bias,sv_clock_drift,sv_clock_drift_rate,iode,correction_radius_sine,mean_motion,mean_anomaly,correction_latitude_cosine,essentricity,correction_latitude_sine,sqrt_semi_major_axis,time_of_ephemeris,correction_inclination_cosine,OMEGA,correction_inclination_sine,inclination,correction_radius_cosine,omega,OMEGA_dot,inclination_rate,codes,gps_week,l2_p_data_flag,sv_accuracy,sv_health,tgd,iodc,t_tx,fit_interval
12,17 11 10 02 00 00.0,.365495681763E-03,-.159161572810E-11,.000000000000E+00,.890000000000E+02,.872812500000E+02,.390409119250E-08,.181890625727E+01,.434182584286E-05,.656563788652E-02,.764057040215E-05,.515369698334E+04,.439200000000E+06,-.160187482834E-06,-.115563739444E+01,-.707805156708E-07,.988018152956E+00,.245062500000E+03,.910350073700E+00,-.787961393183E-08,.721458623076E-10,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.125728547573E-07,.890000000000E+02,.432006000000E+06,.000000000000E+00
05,17 11 10 02 00 00.0,-.232309103012E-04,.125055521494E-11,.000000000000E+00,.810000000000E+02,-.120000000000E+02,.480984320642E-08,-.282537779347E+00,-.491738319397E-06,.528729730286E-02,.100415199995E-04,.515358614540E+04,.439200000000E+06,.409781932831E-07,.190689888819E+01,.875443220139E-07,.946910001322E+00,.176843750000E+03,.622313461785E+00,-.819355558019E-08,.405016870578E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.810000000000E+02,.432006000000E+06,.000000000000E+00
17,17 11 10 02 00 00.0,-.145596452057E-03,.250111042988E-11,.000000000000E+00,.250000000000E+02,-.285312500000E+02,.434875257157E-08,-.103510437742E+01,-.131130218506E-05,.121135936351E-01,.397115945816E-05,.515370803070E+04,.439200000000E+06,-.409781932831E-07,-.120544920791E+00,.210478901863E-06,.981617236824E+00,.315843750000E+03,-.183322609672E+01,-.830463163553E-08,-.664313385605E-10,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.111758708954E-07,.250000000000E+02,.432006000000E+06,.000000000000E+00
28,17 11 10 02 00 00.0,.661250669509E-03,.318323145621E-11,.000000000000E+00,.400000000000E+02,.642500000000E+02,.409267047615E-08,-.115761996443E+00,.343844294548E-05,.199903199682E-01,.671669840813E-05,.515366254044E+04,.439200000000E+06,-.292435288429E-06,-.113233532576E+01,.502914190292E-07,.987309906038E+00,.269468750000E+03,-.155427626587E+01,-.827355891265E-08,.450018745087E-10,.100000000000E+01,.197400000000E+04,.000000000000E+00,.100000000000E+01,.000000000000E+00,-.111758708954E-07,.400000000000E+02,.432006000000E+06,.000000000000E+00
19,17 11 10 02 00 00.0,-.476482324302E-03,.216004991671E-11,.000000000000E+00,.260000000000E+02,-.401875000000E+02,.428017828661E-08,.194776607966E+01,-.241212546825E-05,.984918198083E-02,.388175249100E-05,.515368413925E+04,.439200000000E+06,-.800937414169E-07,-.731318438577E-01,-.262632966042E-06,.978996449806E+00,.317875000000E+03,.109060992364E+01,-.813569602725E-08,-.953611150304E-10,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.153668224812E-07,.260000000000E+02,.432006000000E+06,.000000000000E+00
13,17 11 10 02 00 00.0,-.937706790864E-04,-.454747350886E-12,.000000000000E+00,.220000000000E+02,.163750000000E+02,.462590697331E-08,-.255261002328E+01,.787898898125E-06,.358684209641E-02,.706873834133E-05,.515365117073E+04,.439200000000E+06,.409781932831E-07,.308968452240E+01,.745058059692E-08,.969363671145E+00,.245531250000E+03,.168808610418E+01,-.795211695188E-08,-.603596570791E-10,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.116415321827E-07,.220000000000E+02,.432006000000E+06,.000000000000E+00
02,17 11 10 02 00 00.0,.284821726382E-03,-.966338120634E-11,.000000000000E+00,.200000000000E+02,-.110031250000E+03,.451911681078E-08,-.279798299641E+01,-.555440783501E-05,.172477266751E-01,.826269388199E-05,.515362572098E+04,.439200000000E+06,.219792127609E-06,.826165558986E+00,-.782310962677E-07,.948062028829E+00,.208406250000E+03,-.194045027943E+01,-.789461455667E-08,.203579908492E-10,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.204890966415E-07,.200000000000E+02,.432006000000E+06,.000000000000E+00
06,17 11 10 02 00 00.0,.409077387303E-03,.170530256582E-11,.000000000000E+00,.230000000000E+02,-.935312500000E+02,.422374736460E-08,-.296719127122E+01,-.478699803352E-05,.618905760348E-03,.835768878460E-05,.515378397179E+04,.439200000000E+06,.111758708954E-07,.874743121636E+00,-.298023223877E-07,.968783261323E+00,.224562500000E+03,-.123906911200E+01,-.792354433314E-08,-.596453416107E-10,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.465661287308E-08,.230000000000E+02,.432006000000E+06,.000000000000E+00
24,17 11 10 02 00 00.0,-.420310534537E-04,-.454747350886E-12,.000000000000E+00,.330000000000E+02,.321250000000E+02,.493484841339E-08,-.292379385175E+01,.157020986080E-05,.623343943153E-02,.918842852116E-05,.515367002869E+04,.439200000000E+06,-.502914190292E-07,-.230048470744E+01,-.134110450745E-06,.943754191516E+00,.194531250000E+03,.475937067935E+00,-.811890961375E-08,-.350728894981E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.279396772385E-08,.330000000000E+02,.432006000000E+06,.000000000000E+00
20,17 11 10 02 00 00.0,.492302235216E-03,.113686837722E-11,.000000000000E+00,.230000000000E+02,-.191562500000E+02,.514771442297E-08,-.205785716633E+01,-.784173607826E-06,.465309864376E-02,.997073948383E-05,.515375506020E+04,.439200000000E+06,.502914190292E-07,.182314349562E+01,.968575477600E-07,.927169605661E+00,.163468750000E+03,.170817033387E+01,-.823820029697E-08,.403588239642E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.838190317154E-08,.230000000000E+02,.433746000000E+06,.000000000000E+00
