,prn,epoch_time,sv_clock_bias,sv_clock_drift,sv_clock_drift_rate,iode,correction_radius_sine,mean_motion,mean_anomaly,correction_latitude_cosine,essentricity,correction_latitude_sine,sqrt_semi_major_axis,time_of_ephemeris,correction_inclination_cosine,OMEGA,correction_inclination_sine,inclination,correction_radius_cosine,omega,OMEGA_dot,inclination_rate,codes,gps_week,l2_p_data_flag,sv_accuracy,sv_health,tgd,iodc,t_tx,fit_interval
0,12,2017-11-30 02:00:00,0.0003625981581427391,-1.70530256582e-12,0.0,107.00000319695023,-76.31605485534337,4.021528806213883e-09,2.5344328273897885,-4.057160024332629e-06,0.006617026285572857,6.023231305994772e-06,5153.684907733854,352797.5775868568,-7.067894731528501e-08,-1.5313029558336004,-1.0147776311755722e-07,0.9878014838228273,278.8088929663703,0.907610701476305,-7.88431495280163e-09,-4.40688384313311e-10,1.0,1977.0110433351294,0.0,0.5034602241876213,0.0,-1.25728547573e-08,104.35825918557738,258064.85895569343,0.0
1,12,2017-11-30 03:59:44,0.00036258635194029876,-1.70530256582e-12,0.0,66.25000608065083,-86.10433809504296,4.133865818169284e-09,-2.700850411813689,-4.3936740088303664e-06,0.0066190788608932885,6.088550045503128e-06,5153.677815404655,359987.4022571082,4.329877347365081e-08,-1.5303228486016731,-1.24022866363348e-07,0.9877969012798825,280.8338888288545,0.9075878672542834,-7.932939950854915e-09,-3.8521378403692154e-10,1.0,1977.0068511359855,0.0,0.02366358053498524,0.0,-1.25728547573e-08,63.18625073025481,279329.8134114439,0.0
2,12,2017-11-30 06:00:00,0.0003625743424524591,-1.70530256582e-12,0.0,68.84391797762703,-86.19369642632861,4.159640679418777e-09,-1.6482860928514467,-4.392137781274841e-06,0.006619084329648681,6.322714852970951e-06,5153.682256344158,367192.85370019026,1.0821811001101712e-07,-1.529373563068226,-4.7671783165581374e-08,0.9877958369671005,279.95438906836864,0.9075394846332651,-7.963098638590229e-09,-3.582538404818684e-10,1.0,1977.00679986243,0.0,-0.10306272329433341,0.0,-1.25728547573e-08,65.779746070243,296805.2308823807,0.0
3,12,2017-11-30 22:00:00,0.0003587295682112691,-1.70530256582e-12,0.0,69.90443986592987,-103.05645757585832,4.184066621477928e-09,-0.4771669587551184,-5.274273032771718e-06,0.006557569436303526,4.683768048369456e-06,5096.651706966298,705547.4458626938,-1.453221299979987e-07,-1.3825989856585343,1.6369328016486918e-09,0.9757475988041906,359.51725270578066,0.8996829734825028,-8.028594869489122e-09,-5.550040542000467e-10,1.0,1958.0963485164104,0.0,-0.12604565408109597,0.0,-1.25728547573e-08,68.96115921479658,373844.40593975957,0.0
4,12,2017-12-01 00:00:00,0.0003624631588293107,-1.70530256582e-12,0.0,102.53734919391283,-95.83815330718416,4.200389038739457e-09,1.5199980799269972,-4.972513013078561e-06,0.006621155697594633,5.052886141344856e-06,5153.679177388896,432000.66405381355,-1.7579066687879353e-07,-1.5314582296556496,8.16357970511499e-08,0.9877708851401507,299.09524272427547,0.9074961310246326,-8.16194153969214e-09,-5.782233597466236e-10,1.0,1977.00247619838,0.0,0.21734205659218003,0.0,-1.25728547573e-08,97.62718949629004,444787.39120283176,0.0
5,13,2017-11-30 02:00:00,-9.44004202244015e-05,-3.41060513165e-13,0.0,99.97177676943731,63.90006539027114,4.081705088589117e-09,-1.8185531523578784,3.3764960075314757e-06,0.00363924780378881,1.199777239109229e-05,5153.666961803456,290673.79395411833,1.9388855829932595e-08,2.7019519730866444,4.262015478920002e-08,0.9692280150483421,151.7198413119046,1.6714774909137762,-7.740123581844957e-09,2.6120299656329866e-10,1.0,1977.0176397660287,0.0,0.0,0.0,-1.1641532182700001e-08,98.29138767456648,244429.96204558248,0.0
6,13,2017-11-30 04:00:00,-9.440249172221286e-05,-3.41060513165e-13,0.0,106.72164091751048,63.8808306384896,4.10077190710282e-09,-0.76848974513895,3.325051569037402e-06,0.003639317945762082,1.2265594540481861e-05,5153.662410378147,303600.5669985458,-3.820166597977924e-08,2.7031879970282793,-1.2346264181892333e-08,0.9692306951740277,148.54546565660556,1.6716631502664863,-7.822423494633404e-09,2.659758581992738e-10,1.0,1977.0051077754981,0.0,0.0,0.0,-1.1641532182700001e-08,103.93525969155829,247442.1824397887,0.0
7,13,2017-11-30 06:00:00,-9.440463325374939e-05,-3.41060513165e-13,0.0,108.59176540713146,67.7708187159664,4.038081677299323e-09,0.2818365770911423,3.4486579645761807e-06,0.0036411111229002506,1.2573558723447792e-05,5153.664399746407,334633.4406184801,-1.6750855028823524e-08,2.707833364162837,-4.1141872691455445e-08,0.9692323372060149,140.60938575672614,1.671472790401069,-7.8285886705361e-09,2.756590325887097e-10,1.0,1977.0051364853807,0.0,0.0,0.0,-1.1641532182700001e-08,106.57904234580151,281960.1822553158,0.0
8,13,2017-11-30 17:59:44,-9.393583222524548e-05,-3.41060513165e-13,0.0,100.07445081615785,71.22857227920161,4.2251353152783095e-09,-5.144164605540817,3.5754257497489413e-06,0.003624207900654784,1.2917257730013231e-05,5127.131012892953,263098.45215757715,-7.869004190204995e-08,2.682651356756614,-7.582555981958033e-08,0.9633167324966514,131.70675733223976,1.6656022030140818,-7.890318938930116e-09,3.896678104227659e-10,1.0,1966.7285004843247,0.0,0.0,0.0,-1.1641532182700001e-08,94.34941062286238,435649.7003629328,0.0
9,13,2017-11-30 20:00:00,-9.44175385807081e-05,-3.41060513165e-13,0.0,106.13615586324768,75.51927837808398,4.152925657543596e-09,1.3506365949886068,3.889152562774646e-06,0.0036415483528838243,1.3528300634025417e-05,5153.668732169017,465421.1095053776,-2.1130963744187068e-08,2.723291953663374,-6.321419462883799e-08,0.9692372111980648,121.63150423035479,1.6707493872975547,-7.768883544920651e-09,2.915425758680445e-10,1.0,1977.0105215746637,0.0,0.0,0.0,-1.1641532182700001e-08,103.83575085228593,407691.9002333109,0.0
