,prn,sqrt_semi_major_axis,essentricity,inclination,OMEGA,omega,mean_anomaly
103,27,2.6560372304474438,0.0051084782438282775,13.313391958904504,328.5723120718462,20.943291949569684,286.44114068184564
104,27,2.6560400716863897,0.005108922877618057,13.313391958904504,328.7519475785994,20.938571757197835,346.61549668372555
105,27,2.6560378203434665,0.005109359702222517,13.313391958904504,328.9084256914686,20.934301658326312,46.790886665569495
106,27,2.656035691442792,0.005109151027700783,13.313391958904504,329.0403186234701,20.935696900125258,106.9629142419183
107,1,2.656031531510438,0.007143274275405636,13.313391958904504,28.606136872377267,36.042884920849325,157.36287551992825
108,1,2.656030669087486,0.007143723691469736,13.313391958904504,28.79786684381127,36.042969963293054,217.5351396942949
109,1,2.65603206161334,0.0071437593643841266,13.313391958904504,28.969616327568872,36.0407778761869,277.70808514100446
110,1,2.656034004255761,0.007144124497544212,13.313391958904504,29.131551988600005,36.03784452906471,337.88005270512895
111,1,2.656038183659733,0.0071454396259628015,13.313391958904504,29.27352672369631,36.0402677572665,37.91528492817362
112,1,2.6560369854031314,0.007145586164688689,13.313391958904504,29.398791164603004,36.03751923197554,98.2244282425893
113,16,2.6559098247751627,0.009502339303611721,13.313391958904504,273.2786128647522,25.66461827869017,333.63157054031274
114,16,2.655900553093922,0.009503625882856206,13.313391958904504,273.3938436841337,25.665784340166493,33.957787530979125
115,16,2.6559158712703357,0.009503266528969285,13.313391958904504,273.4635856213668,25.66064949911722,94.11954459585681
116,22,2.656020112172507,0.007140199845561732,13.313391958904504,85.80610977296855,265.34722378464903,245.5136053314314
117,22,2.6560133400368025,0.007140377066790307,13.313391958904504,85.80273940580949,265.3586116085255,305.67316211973855
118,22,2.6560204823352778,0.007140653142133647,13.313391958904504,85.79932063087774,265.35473773896064,5.850281688393233
119,22,2.6560221973276716,0.007139820150777539,13.313391958904504,85.79539191316728,265.3532135963821,66.02315522633764
120,11,2.6560988679774007,0.016883792330451057,13.313391958904504,2.1617966438852925,98.70772241331345,59.972198878678384
121,11,2.6560979664461226,0.01688332991629,13.313391958904504,1.9472600788949865,98.70664774837735,120.14107690464868
122,11,2.656108294679623,0.01688198912460406,13.313391958904504,1.9432671996299287,98.70922210972546,180.31078435560244
123,11,2.65610611743264,0.016882105183915357,13.313391958904504,1.948943075557519,98.70914783075452,240.47312240964501
124,11,2.6561008200884437,0.016881855545479545,13.313391958904504,2.015574701242884,98.71134192605118,300.510357441432
125,11,2.656098517264349,0.0168814238816318,13.313391958904504,1.9408426158460332,98.71162026313976,0.8120415178899487
126,23,2.6560155045589524,0.011861281221567993,13.313391958904504,148.14376110873079,221.73919846495193,264.9645911470553
127,23,2.6560105220229846,0.011861504573470507,13.313391958904504,148.14047516768315,221.7406227721066,325.13703309119535
128,23,2.65601582760051,0.011861327218638605,13.313391958904504,148.13707739173964,221.73906741946305,25.174251827284927
129,23,2.6560210001257656,0.011861134460212707,13.313391958904504,148.13391487749104,221.7408806243939,85.48001988212815
130,3,2.6559629983992874,0.0011338982435578604,13.313391958904504,88.8342227081462,34.47583554402354,156.03164484412702
131,3,2.6559647587981043,0.001132900738470325,13.313391958904504,88.83136434180825,34.4579705069402,216.2255978811349
132,3,2.655960292009704,0.001133766859569002,13.313391958904504,88.82838579153666,34.55472366379486,276.3012825117544
133,9,2.656118512373228,0.0010617941885167886,13.313391958904504,148.1335870404582,100.07736384858165,57.96697287100359
134,9,2.6561015490442688,0.0010619164347790283,13.313391958904504,148.1294054844242,100.12732535327186,118.07743487402878
135,9,2.656121508022048,0.001063404208453725,13.313391958904504,148.12800062979082,100.07942545558555,178.30453351650905
136,28,2.6560385401228093,0.020018170649617098,13.313391958904504,273.6383038100269,271.3274163261501,95.22407290171142
137,28,2.6560315162087913,0.02001750089652037,13.313391958904504,273.79975281041163,271.3278942124237,155.39392493470004
138,28,2.656026539346836,0.020019350412369772,13.313391958904504,273.94936006393107,271.32941670472866,215.565927587303
139,28,2.656035550247873,0.020019267703456547,13.313391958904504,274.0670419947627,271.32865751440283,275.742283713365
140,28,2.6560380116536484,0.020018659029027344,13.313391958904504,272.79376428703097,271.3291338240493,335.9102364259037
141,7,2.6560743742320403,0.011081600928974351,13.313391958904504,209.8892145616115,214.07584819880796,240.12934378952846
142,7,2.656069680027321,0.011081597094784859,13.313391958904504,209.88597794839598,214.07294629884586,300.30229030395344
143,7,2.656074580188869,0.011081842859850245,13.313391958904504,209.88255463736093,214.07272914506308,0.47185499844782597
144,7,2.6560782232278597,0.011083072184186346,13.313391958904504,209.87907844198548,214.0758068690986,60.63895438793212
145,30,2.655957752147393,0.003016481885117687,13.313391958904504,212.15121674347446,184.17430105120368,303.43965427548414
146,30,2.6559633170539083,0.0030168970705050364,13.313391958904504,212.30303735107356,184.16888989087911,3.618389581432917
147,30,2.6559579613101314,0.0030177345689556376,13.313391958904504,212.4307720674641,184.18241375056377,63.64437919132526
148,30,2.655961612002422,0.003017988574518181,13.313391958904504,211.14408010307076,184.1764147058592,123.95735126398422
