prn,epoch_time,sv_clock_bias,sv_clock_drift,sv_clock_drift_rate,iode,correction_radius_sine,mean_motion,mean_anomaly,correction_latitude_cosine,essentricity,correction_latitude_sine,sqrt_semi_major_axis,time_of_ephemeris,correction_inclination_cosine,OMEGA,correction_inclination_sine,inclination,correction_radius_cosine,omega,OMEGA_dot,inclination_rate,codes,gps_week,l2_p_data_flag,sv_accuracy,sv_health,tgd,iodc,t_tx,fit_interval
06,2017-11-05 02:00:00,.408291351050E-03,.193267624127E-11,.000000000000E+00,.660000000000E+02,.474687500000E+02,.438732560686E-08,.313267325523E+01,.255741178989E-05,.598265789449E-03,.923685729504E-05,.515377409554E+04,.720000000000E+04,-.596046447754E-07,.878119109391E+00,-.558793544769E-07,.968617746771E+00,.207906250000E+03,-.123063985702E+01,-.789461455667E-08,.639312344211E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.465661287308E-08,.660000000000E+02,.600000000000E+01,.000000000000E+00
05,2017-11-05 02:00:00,-.237547792494E-04,.125055521494E-11,.000000000000E+00,.138000000000E+03,-.307812500000E+02,.532379318593E-08,-.462444668117E+00,-.144727528095E-05,.526599213481E-02,.461935997009E-05,.515357372856E+04,.720000000000E+04,.260770320892E-07,.191050507342E+01,.502914190292E-07,.946833615055E+00,.280437500000E+03,.619405130904E+00,-.858142887953E-08,-.265368196508E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.107102096081E-07,.138000000000E+03,.600000000000E+01,.000000000000E+00
13,2017-11-05 02:00:00,-.935802236199E-04,-.454747350886E-12,.000000000000E+00,.710000000000E+02,.530000000000E+02,.405016870578E-08,-.273881172858E+01,.260025262833E-05,.359132757876E-02,.130124390125E-04,.515366424561E+04,.720000000000E+04,.614672899246E-07,.309307574791E+01,.111758708954E-07,.969556622725E+00,.132062500000E+03,.169483316428E+01,-.760781689611E-08,-.270011247052E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.116415321827E-07,.710000000000E+02,.600000000000E+01,.000000000000E+00
17,2017-11-05 02:00:00,-.146658159792E-03,.238742359215E-11,.000000000000E+00,.420000000000E+02,-.933437500000E+02,.380194408052E-08,-.121018047223E+01,-.483542680740E-05,.120802156162E-01,.119898468256E-04,.515371458244E+04,.720000000000E+04,.372529029846E-08,-.117109892589E+00,.324100255966E-06,.981684462298E+00,.161781250000E+03,-.183546250640E+01,-.773460789175E-08,-.161078138122E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.111758708954E-07,.420000000000E+02,.600000000000E+01,.000000000000E+00
12,2017-11-05 02:00:00,.366196967661E-03,-.159161572810E-11,.000000000000E+00,.830000000000E+02,-.800312500000E+02,.434589530970E-08,.164096794568E+01,-.427104532719E-05,.656386243645E-02,.191107392311E-05,.515369244385E+04,.720000000000E+04,-.253319740295E-06,-.115210222072E+01,.558793544769E-08,.987997849116E+00,.357156250000E+03,.910195636365E+00,-.835356224511E-08,-.343942898031E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.125728547573E-07,.830000000000E+02,.600000000000E+01,.000000000000E+00
02,2017-11-05 02:00:00,.288968905807E-03,-.954969436862E-11,.000000000000E+00,.400000000000E+02,.502187500000E+02,.467805200250E-08,-.297731993961E+01,.260770320892E-05,.172100894852E-01,.955536961555E-05,.515361286163E+04,.720000000000E+04,.126659870148E-06,.829643700847E+00,-.894069671631E-07,.947904434516E+00,.184281250000E+03,-.194217092125E+01,-.779925344164E-08,.746102506736E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.204890966415E-07,.400000000000E+02,.600000000000E+01,.000000000000E+00
19,2017-11-05 02:00:00,-.477403867990E-03,.216004991671E-11,.000000000000E+00,.128000000000E+03,-.997187500000E+02,.374587031625E-08,.177171859261E+01,-.544451177120E-05,.986446766183E-02,.128019601107E-04,.515369147491E+04,.720000000000E+04,-.987201929092E-07,-.696975617432E-01,-.184401869774E-06,.979055425885E+00,.148687500000E+03,.108841609073E+01,-.761067415798E-08,-.119290683221E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.153668224812E-07,.128000000000E+03,.600000000000E+01,.000000000000E+00
28,2017-11-05 02:00:00,.659869518131E-03,.318323145621E-11,.000000000000E+00,.106000000000E+03,-.699375000000E+02,.438411118726E-08,-.293217804007E+00,-.365450978279E-05,.199911760865E-01,.264309346676E-05,.515366115952E+04,.720000000000E+04,-.206753611565E-06,-.112879265458E+01,.130385160446E-07,.987294441531E+00,.344468750000E+03,-.155606226941E+01,-.868393314924E-08,-.281440294547E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.200000000000E+01,.000000000000E+00,-.111758708954E-07,.106000000000E+03,.600000000000E+01,.000000000000E+00
30,2017-11-05 01:59:44,.130164902657E-03,-.250111042988E-11,.000000000000E+00,.370000000000E+02,.130406250000E+03,.503020952842E-08,.225235145495E+01,.684149563313E-05,.303412636276E-02,.537000596523E-05,.515361555481E+04,.718400000000E+04,-.931322574615E-07,-.220413130660E+01,.108033418655E-06,.946322317872E+00,.269687500000E+03,-.305420032526E+01,-.851249743683E-08,.421803284086E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,.372529029846E-08,.370000000000E+02,.156000000000E+03,.000000000000E+00
20,2017-11-05 02:00:00,.491814687848E-03,.113686837722E-11,.000000000000E+00,.410000000000E+02,-.204375000000E+02,.577952645476E-08,-.223301505436E+01,-.894069671631E-06,.463738979306E-02,.380538403988E-05,.515374136353E+04,.720000000000E+04,.111758708954E-07,.182684627441E+01,.502914190292E-07,.927066608914E+00,.282093750000E+03,.170648321481E+01,-.871107713704E-08,-.139291516336E-09,.100000000000E+01,.197400000000E+04,.000000000000E+00,.000000000000E+00,.000000000000E+00,-.838190317154E-08,.410000000000E+02,.294600000000E+04,.000000000000E+00
