,prn,sqrt_semi_major_axis,essentricity,inclination,OMEGA,omega,mean_anomaly
51,13,2.6558395433692494,0.003590864249321784,36.3017957288921,184.13451943856367,97.13613095173106,22.752032960555674
52,13,2.6558394019060114,0.003589513924023817,36.3017957288921,184.13119745096196,97.11128809724948,82.94841533124325
53,13,2.655834925795842,0.0035894855613428475,36.3017957288921,184.12811552148685,97.12479251460682,143.23788079876192
54,5,2.6559383417339077,0.005264553746783411,36.3017957288921,116.40544338741468,35.51746189381145,331.40916877106645
55,5,2.655935602044932,0.005264622829148873,36.3017957288921,116.4019121133024,35.513166369147896,31.58674920019028
56,5,2.65593677956954,0.005264126597201966,36.3017957288921,116.39852332920923,35.50597824291173,91.7691161181018
57,5,2.655932334675257,0.005264425200279867,36.3017957288921,116.36694719441134,35.498214300189474,273.3481158238087
58,12,2.6559890065100697,0.006562526713655878,36.3017957288921,300.9289424362678,52.11301689957801,92.01255302212866
59,12,2.6558881933812697,0.006561841259734511,36.3017957288921,300.92438524356373,52.12694647346999,152.16867169567772
60,12,2.655880126944567,0.006563691804924785,36.3017957288921,300.9210401376755,52.13010202920625,212.3383333170293
61,12,2.6558804786332613,0.006563813320049465,36.3017957288921,300.91773415073015,52.13405106681438,272.49950240610127
62,12,2.655882014063024,0.006565211790845769,36.3017957288921,300.8909454123832,52.14710542254305,33.849865522923196
63,29,2.6564521521969278,0.0004933176148042835,36.3017957288921,0.813694364346584,62.21127227765066,141.72637214250048
64,29,2.656458604000624,0.0004934671636457027,36.3017957288921,0.8105696568586195,62.46404867092401,201.5965272370325
65,29,2.6564520632753683,0.0004951416423722012,36.3017957288921,0.8074423238745969,62.3478543307391,21.267569197054804
66,29,2.656457593320724,0.0004931425801921867,36.3017957288921,0.8042665925244312,62.17321480621098,321.8135601637309
67,21,2.6555672216935133,0.024038217718236023,36.3017957288921,54.946056109951996,266.74371189466535,126.68712845936935
68,21,2.655246893285156,0.024036065298902436,36.3017957288921,54.94103882709909,266.74514516826304,186.82489798357935
69,21,2.6552486190928914,0.024035830683120814,36.3017957288921,54.937676008283496,266.74558681160545,246.99915359208427
70,21,2.6552446351654635,0.02403550538535804,36.3017957288921,54.93415289552035,266.7505556343466,307.1685486515026
71,21,2.655242324227505,0.024034962678633188,36.3017957288921,54.9303799428646,266.75160622127544,7.34212168580953
72,15,2.655988621134819,0.00985661666049266,36.3017957288921,173.01992854864716,35.9571923678015,303.51423593156454
73,15,2.6559874822120357,0.009855828633465923,36.3017957288921,173.0166627633743,35.956588515574545,3.687573771840326
74,15,2.655992654396361,0.009857867517694128,36.3017957288921,173.01299879954266,35.96898273589844,63.84655043941589
75,18,2.6574113067985943,0.018164730626512873,36.3017957288921,114.53813819330558,258.22982865057355,134.80148836363688
76,18,2.6574125256644203,0.018165711047638314,36.3017957288921,114.53472155270416,258.2294724808103,194.9739356908081
77,18,2.6574072008381378,0.018166852150265318,36.3017957288921,114.53135105892285,258.23286921441496,255.14354276677255
78,18,2.6574048567229416,0.018166931394026448,36.3017957288921,114.52768304505658,258.23606139351756,315.3131489877451
79,18,2.6574019123378205,0.0181673955078646,36.3017957288921,114.52389463726408,258.23522565262766,15.487044288549502
80,14,2.656515909040853,0.00928018412649848,36.3017957288921,181.82680425705198,248.24472907509187,91.80011124165532
81,14,2.6565718891646948,0.009281109419915848,36.3017957288921,181.8236350826412,248.23167722812525,151.96394343769697
82,14,2.656578589972896,0.009278432974654315,36.3017957288921,181.82051973536778,248.23047911759795,212.13469850348616
83,14,2.6565754119645586,0.009278918813903176,36.3017957288921,181.81742305752954,248.23679617522725,272.29727567463647
84,14,2.6565790689220385,0.009279853559526038,36.3017957288921,181.8141458302487,248.2263791555318,332.4774493209377
85,26,2.656050537554027,0.0021622361892588136,36.3017957288921,296.5991799575614,355.00170618680977,219.08688694703793
86,26,2.655976277723423,0.002162632332488989,36.3017957288921,296.59758042736826,355.0519693903287,279.1744768292545
87,26,2.655975843347904,0.0021631700448852017,36.3017957288921,296.5940969638148,355.03738615614066,339.36826366996377
88,26,2.655977880359439,0.002163836930907436,36.3017957288921,296.59057097440405,355.0397599182755,39.52065825843338
89,26,2.6559788552071777,0.0021640891701907965,36.3017957288921,296.5870502333526,355.06061097922907,99.69125922740695
90,32,2.656647538717596,0.001479070908632336,36.3017957288921,177.03116654155733,210.3851818936266,148.18065894954995
91,32,2.656738722004278,0.0014806567033051011,36.3017957288921,177.03072620002297,210.36207180746638,208.34481814257597
92,32,2.6567497356747527,0.0014790826963403062,36.3017957288921,177.02772154016353,210.27398778816703,268.6058196939447
93,32,2.656738494990471,0.0014787114191520381,36.3017957288921,177.02438108982938,210.31313917481978,328.73935309644156
94,32,2.6567450928393765,0.0014801341412369082,36.3017957288921,177.02120211577844,210.2983371992958,28.92712442023643
95,10,2.6564468169145035,0.0029108560624815038,36.3017957288921,117.28257002358333,194.62660971901417,171.03470222577732
96,10,2.656484348961934,0.002910891892240346,36.3017957288921,117.2791906306606,194.63245483989786,231.45248224624913
97,10,2.656479936688566,0.002911321493144135,36.3017957288921,117.27588803417609,194.65672673754693,291.59856287331297
98,10,2.65647784087096,0.0029112840266198275,36.3017957288921,117.27246996712633,194.65650783374838,351.7688361233255
99,10,2.656456396167774,0.002911986464631892,36.3017957288921,117.26881147882013,194.6653374157272,52.106844871720554
100,8,2.6558480715307446,0.0028065868652028788,36.3017957288921,356.79353580140514,323.68156923343713,199.731156902689
101,8,2.6556311116480527,0.0028056896686551075,36.3017957288921,356.7904736105377,323.7125144460846,259.6043467477354
102,8,2.65570013907198,0.002808173237760541,36.3017957288921,356.784091903187,323.6873093016719,20.105790176174967
103,8,2.655681634456348,0.002808397964470709,36.3017957288921,356.78090533913684,323.702218858643,80.24902243678594
104,8,2.655657929642508,0.0028094375594338136,36.3017957288921,356.7777633440195,323.67518612908793,140.45402465355647
105,31,2.6499030324646635,0.008694565495938989,36.3017957288921,239.21110552702902,346.8085384903928,353.7983375613174
106,31,2.649899562921233,0.008694630243872481,36.3017957288921,239.2075893011969,346.8126315180699,53.9714162924233
107,31,2.6499035616561564,0.008695255507076916,36.3017957288921,239.20413961523826,346.8196064683329,114.13835533931595
108,31,2.649903121355019,0.008695438423752084,36.3017957288921,239.2006495236109,346.8159484802408,174.32135686196176
109,27,2.6110926524481566,0.004981682413186736,36.3017957288921,357.213189455719,21.588194783307827,5.727602334483777
110,27,2.6560500004093974,0.005020066760011958,36.3017957288921,357.18562990411124,21.46666290179854,172.39606690720524
111,27,2.655994227156091,0.0050218244853992965,36.3017957288921,357.1825379229675,21.46056694929055,232.55906567685022
112,27,2.656002083102345,0.005021418169074924,36.3017957288921,357.179413318509,21.432979245987248,292.757269762438
113,27,2.6560017476146958,0.005021532433731714,36.3017957288921,357.1762614518228,21.433751312891783,352.92682068836905
114,27,2.6560010994869407,0.005022310604329005,36.3017957288921,357.1731142210324,21.432966816500137,53.09606067568166
115,27,2.655997862116735,0.005021801646018688,36.3017957288921,357.16996592210177,21.414074377357814,113.28842312590704
116,11,2.655744675989537,0.0169666378920242,36.3017957288921,34.02896048322439,98.2824840458612,67.83752314419043
117,11,2.6554794064363687,0.01696594297223257,36.3017957288921,34.02496351913534,98.28273886208711,128.01251599135392
118,11,2.6554864608991484,0.0169633331376903,36.3017957288921,34.021454869330185,98.28747547585026,188.17566174278002
119,11,2.655485853091636,0.016964162282935156,36.3017957288921,34.01797102521625,98.2883689786481,248.21138308875445
120,11,2.655482835818442,0.016963727521528478,36.3017957288921,34.01435825790604,98.28709108472484,308.51368174856395
121,11,2.655477534327829,0.01696218934893686,36.3017957288921,34.01069763451947,98.29102755640862,8.679952218347928
122,22,2.6560130432378153,0.007165113586809196,36.3017957288921,114.49713702873346,264.81388148782446,252.05356665133755
123,22,2.6560166534936087,0.00716513262672757,36.3017957288921,114.49337952585658,264.8228188481102,312.21648746182865
124,22,2.6560121602171867,0.007165048099987785,36.3017957288921,114.48966316650868,264.8216119833236,12.388743394416453
125,16,2.656145065403403,0.00936772712991652,36.3017957288921,302.0812981072536,26.23888022654661,337.33005242171834
126,16,2.656145971431566,0.009368069320329549,36.3017957288921,302.07793083909786,26.239599252626302,37.36243831581552
127,16,2.6561449526579746,0.009368007361496013,36.3017957288921,302.0745653005967,26.237170974449853,97.66528092652538
128,1,2.6561346440530613,0.007108806579255976,36.3017957288921,57.71439076037171,36.214695592606795,102.10913276155318
129,1,2.656108752578442,0.007109651131502766,36.3017957288921,57.71122428933628,36.20489630329533,161.7190556847808
130,1,2.656110441227244,0.007109972115604217,36.3017957288921,57.707884093549794,36.2055244481098,221.88910359903332
131,1,2.656107848274133,0.007110166638271251,36.3017957288921,57.704447298999575,36.206893011603775,282.05980653794495
132,1,2.6561085083325846,0.007110553250070839,36.3017957288921,57.701101415805944,36.202977367143056,342.23432558109505
133,1,2.6561120726922334,0.007111392781218744,36.3017957288921,57.697719879364826,36.205740951913334,42.401718334762556
