,prn,sqrt_semi_major_axis,essentricity,inclination,OMEGA,omega,mean_anomaly
0,13,2.6560269999446287,0.0035860555945,43.333403150364575,184.15746873238575,97.17955587419638,200.95458325018234
1,24,2.656034116759722,0.00618146720808,43.333403150364575,235.3356806279128,27.120046690117807,180.31645196472326
2,19,2.656054037968024,0.00986865034793,43.333403150364575,2.9434514790784445,62.36274571153936,99.47115428775133
3,5,2.6559353571696542,0.00526433740743,43.333403150364575,116.40543965610607,35.520215621253186,331.37596512215123
4,17,2.6560777889958547,0.012069082236799998,43.333403150364575,0.22685872390879322,254.81066183170054,288.6575286372139
5,30,2.65597254293303,0.0030342522077299997,43.333403150364575,240.65427429062478,185.01780915083953,127.09389120339405
6,28,2.6560225863574765,0.019986994098900004,43.333403150364575,302.26512489841747,270.8298984353735,341.15862010045714
7,2,2.6559691791916005,0.0172108017141,43.333403150364575,54.47531464512361,248.71319490456176,187.34062403425986
8,6,2.656136637181003,0.0005987815093250001,43.333403150364575,57.25164094943816,289.3423589599937,177.62634367690234
9,12,2.656055573397371,0.00656315044034,43.333403150364575,300.92959008151274,52.1145220287201,92.0145900921228
10,20,2.6561075894982227,0.00463963334914,43.333403150364575,111.61351843754751,97.77597832503818,230.02686906618865
11,25,2.6560941361925634,0.00664724514354,43.333403150364575,297.64836458468574,46.496370378881785,67.20808404488787
12,20,2.656107945343635,0.00463978259359,43.333403150364575,111.60991581185795,97.77333576232704,290.1984718815488
13,24,2.6560314194415535,0.0061828069156,43.333403150364575,235.33216651503525,27.124508377155426,240.4832797778937
14,19,2.6560525497263097,0.00986950669903,43.333403150364575,2.9403621610235047,62.36097612394065,159.64289297375004
15,5,2.6559367588808787,0.00526505720336,43.333403150364575,116.4019215199189,35.51806909961796,31.55267243271753
16,25,2.6560929389088765,0.0066472068429,43.333403150364575,297.6448359713923,46.4909972437044,127.38248507496563
17,13,2.6560315373987535,0.0035844881786,43.333403150364575,184.1543201545494,97.15159686305607,261.15344015868607
18,17,2.656074307229628,0.012067449512,43.333403150364575,0.2236256562176662,254.81456570312895,348.82286380044616
19,2,2.655969735554706,0.017210685880900002,43.333403150364575,54.47203019636218,248.7121208476193,247.51502992588448
20,12,2.6560577222096575,0.00656235811766,43.333403150364575,300.92623111815766,52.121618734677355,152.1775910628838
21,6,2.6561374688040336,0.00059831305407,43.333403150364575,57.248314423515694,289.33962595646756,237.79655182748365
22,15,2.6560077394012334,0.009856922202739999,43.333403150364575,173.03304783095123,35.961509831282704,301.2258828150524
23,29,2.656151799064026,0.000461905961856,43.333403150364575,0.8146151248343702,58.55736376746614,57.85833542218042
24,21,2.6559279102152065,0.024036812596,43.333403150364575,54.945360878499244,266.7387821059799,126.94993369296273
25,20,2.656107263142556,0.004639362567100001,43.333403150364575,111.60628602854183,97.77378578687059,350.3669549524861
26,21,2.655930208388201,0.0240357761504,43.333403150364575,54.94207156824822,266.74035958025695,187.12310383996626
27,13,2.6560291979010398,0.00358417234384,43.333403150364575,184.15112396678504,97.17036981146255,321.3055486790522
28,25,2.656095307924317,0.0066460900707200005,43.333403150364575,297.64142286008786,46.49545532655101,187.546958578638
29,5,2.6559342660751057,0.00526443857234,43.333403150364575,116.39842132132141,35.505934199354414,91.73941497691098
30,29,2.6561554755087773,0.000461643212475,43.333403150364575,0.8115045167506529,58.79368658193156,117.92230395605159
31,24,2.656034234716982,0.0061826586024800005,43.333403150364575,235.32866614856113,27.11103681477077,300.6679819153295
32,15,2.6560073462089036,0.0098564500222,43.333403150364575,173.02963849142793,35.95894169997173,1.400447208432335
33,2,2.65596877027331,0.0172102558427,43.333403150364575,54.46866050362754,248.71353931694088,307.68694345837685
34,12,2.656057140285316,0.006562647060490001,43.333403150364575,300.92283912951524,52.12510652839482,212.34416029433697
35,18,2.6559908341363343,0.018165492219900003,43.333403150364575,114.5364307334208,258.32249234448096,135.11253149261884
36,10,2.656022466431777,0.00291134486906,43.333403150364575,117.28202981882309,194.65591468868212,169.87599134450005
37,20,2.656104925569914,0.00463819433935,43.333403150364575,111.60267753519146,97.77043646181154,50.539340218549086
38,21,2.655931973796043,0.0240350840613,43.333403150364575,54.93879508228233,266.73882753580347,247.29931971958968
39,13,2.6560353002698416,0.00358724209946,43.333403150364575,184.1479598824189,97.16084025823872,21.48583598433461
40,12,2.656053853166942,0.00656367000192,43.333403150364575,300.9194761422776,52.137131625823294,272.5023145136954
41,25,2.6560918438445116,0.00664740346838,43.333403150364575,297.63795996104284,46.50612129830318,247.7052671087087
42,29,2.6561526798359494,0.00046309188474,43.333403150364575,0.8083732053641298,58.744340808976915,178.13819071262895
43,15,2.656011246675628,0.00985770300031,43.333403150364575,173.0263053438322,35.96894851884562,61.562429191659625
44,18,2.655990138190104,0.0181658921065,43.333403150364575,114.53294134710985,258.3226680288108,195.2852530405978
45,10,2.656022969717747,0.00291104894131,43.333403150364575,117.2786214854137,194.65689863998986,230.04650409319623
46,24,2.656031920769978,0.00618170783855,43.333403150364575,235.32511708296622,27.11780411193634,0.8324670698495625
47,32,2.6559713496038007,0.0014770083362200001,43.333403150364575,177.0105313694124,210.3380835337485,148.3959261326363
48,26,2.6559125307593843,0.00216208957136,43.333403150364575,296.5900964195874,354.96353566646616,219.42654602234742
49,14,2.656083842264288,0.00927654688712,43.333403150364575,181.8269837368736,248.2583394461472,91.66226743707217
50,27,2.6560416483937215,0.00502111320384,43.333403150364575,357.18880321830676,21.535452576333554,112.14159644228334
51,14,2.6560801580045386,0.009277653414760001,43.333403150364575,181.8238367512869,248.2486968208484,151.8410240395964
52,21,2.6559288145430533,0.024034536327200002,43.333403150364575,54.935315419007885,266.7425258832601,307.4703617021448
53,20,2.6561051909772893,0.00463823811151,43.333403150364575,111.5990342570004,97.77204419513566,110.70685559889267
54,27,2.6560444872578217,0.00501999096014,43.333403150364575,357.1856394689548,21.546419290824893,172.43476350791755
55,32,2.6559678108981237,0.00147883256432,43.333403150364575,177.00734742002652,210.33384229044634,208.57316066519454
56,29,2.656155837253333,0.000461972667836,43.333403150364575,0.8052118029446741,58.57815046771685,238.47103552885702
57,18,2.655986544420873,0.0181671985192,43.333403150364575,114.52949361884134,258.3269132111978,255.45398337788868
58,10,2.6560204690070326,0.00291128992103,43.333403150364575,117.27523142477426,194.68172064073875,290.1932241393308
59,24,2.656038976633968,0.00618478516117,43.333403150364575,235.32156961019402,27.134946528856137,60.85274686118527
60,25,2.656091737688011,0.00664767739363,43.333403150364575,297.63453938982786,46.506852619341046,307.87358497265154
61,31,2.655908089737076,0.00869708519895,43.333403150364575,239.21141138316864,346.82033501562955,353.90703474169595
62,8,2.6560817740455973,0.0028047834057399997,43.333403150364575,356.79343085736014,323.639924470351,199.66531394043494
63,26,2.6559123754518645,0.00216176931281,43.333403150364575,296.5865329372284,354.96896605007385,279.5963965167649
64,8,2.6560819411600867,0.00280431797728,43.333403150364575,356.79024087264884,323.64596279337115,259.69471190148664
65,14,2.656083867826743,0.00927572639193,43.333403150364575,181.8207594190335,248.24676479226633,212.01206677597193
66,21,2.6559274010425593,0.0240340870805,43.333403150364575,54.931617407132684,266.7442759404464,7.643609885103478
67,27,2.6560399615842516,0.00502212683205,43.333403150364575,357.1824903041117,21.557474685833004,232.59414542443534
68,31,2.655907712280757,0.008696631644850001,43.333403150364575,239.2079597988942,346.82378291154555,54.078888762781006
69,32,2.6559718017714027,0.00147779891267,43.333403150364575,177.0042206346399,210.2648194136096,268.8151450643502
