,prn,epoch_time,sv_clock_bias,sv_clock_drift,sv_clock_drift_rate,iode,correction_radius_sine,mean_motion,mean_anomaly,correction_latitude_cosine,essentricity,correction_latitude_sine,sqrt_semi_major_axis,time_of_ephemeris,correction_inclination_cosine,OMEGA,correction_inclination_sine,inclination,correction_radius_cosine,omega,OMEGA_dot,inclination_rate,codes,gps_week,l2_p_data_flag,sv_accuracy,sv_health,tgd,iodc,t_tx,fit_interval
1016,32,2017-11-05 21:00:00,-0.0005142860757576718,-3.4245869506833234e-12,0.0,58.19465365500119,-4.712827892010928,4.295903151863292e-09,0.7307304957786874,-2.7401510417525153e-07,0.0014599304632150743,1.0821664335523696e-05,5084.6027738575,-177160.5999026554,-4.409066947768668e-08,2.896832920378212,1.0095645501237447e-08,0.9458241664850179,149.063031566611,-2.5856078017641466,-7.767728786436246e-09,-6.643491949877434e-10,1.0,1950.7333292294782,0.0,0.0,0.0,4.65661287308e-10,0.8009507028006375,-166493.65043273292,0.0
1017,32,2017-11-05 22:00:00,-0.0005150467562201646,-3.430811750148919e-12,0.0,61.26195520249887,-2.906664539974829,4.310283281616914e-09,0.7751603361427643,-1.423340724363198e-07,0.001462420677541053,1.0948928478656188e-05,5092.642425559177,-188950.13071797517,-3.5788184425292114e-08,2.8962085227116923,-1.8946792131947303e-08,0.947240881641672,149.55858641654294,-2.589283711996711,-7.780310953767836e-09,-6.858142851644638e-10,1.0,1953.4904046558465,0.0,0.0,0.0,4.65661287308e-10,6.784170356512089,-179509.677303796,0.0
1018,32,2017-11-05 23:00:00,-0.0005162584046531891,-3.437081493772352e-12,0.0,64.49111382114033,-0.0837111368971965,4.293061146089065e-09,2.0849796507952902,9.734299676416593e-08,0.0014656598881725002,1.1111661249604388e-05,5105.531994743703,-205166.977882379,-2.1401173083691844e-08,2.896158792839618,-1.1420779173804367e-07,0.9495133130935987,150.68457635715424,-2.5953848234003543,-7.785295474134232e-09,-7.042172948070477e-10,1.0,1957.9408905635617,0.0,0.0,0.0,4.65661287308e-10,11.665860262668275,-197051.98199620994,0.0
1019,32,2017-11-06 00:00:00,-0.0005168366328280999,-3.4336703228181137e-12,0.0,64.53393705908955,0.2618014768392909,4.274071604475556e-09,3.264138699445956,1.6260186746024582e-07,0.0014667612159319668,1.1114229205367684e-05,5111.610371430693,-231316.62447308996,-1.4600830502647329e-08,2.8920554774074394,-1.714136036406396e-07,0.9505842868048792,152.48844250646985,-2.5983917547140134,-7.78490398010749e-09,-7.102900320846096e-10,1.0,1960.094982771747,0.0,0.0,0.0,4.65661287308e-10,9.111013249425568,-223076.26782580809,0.0
1020,32,2017-11-06 01:00:00,-0.0005162841729779872,-3.4204904768274483e-12,0.0,61.20008936020466,-2.918610983339185,4.281909996765825e-09,3.01407193629143,-4.956893782830664e-08,0.001464900987444601,1.0916610755298502e-05,5105.531007650596,-262526.6183846369,-2.2122223666037653e-08,2.8832622319744994,-1.2876963677653435e-07,0.9495102720021017,154.28363694044972,-2.5956789649853773,-7.783595191431478e-09,-7.074214811001827e-10,1.0,1958.0856731117028,0.0,0.0,0.0,4.65661287308e-10,0.1865782561334619,-252565.11273242923,0.0
1021,32,2017-11-06 02:00:00,-0.0005150981759267489,-3.4060462743885195e-12,0.0,57.24508473809343,-7.355588631660894,4.3131483617477345e-09,1.4969106845181825,-3.706575323994899e-07,0.0014618331133615632,1.0662202338062569e-05,5092.64176747629,-289392.810457532,-3.7248058440993135e-08,2.87328259667996,-3.116916405378098e-08,0.9472342630464933,155.2153237845262,-2.589730722680938,-7.782073684719666e-09,-7.089775445684591e-10,1.0,1953.707432127994,0.0,0.0,0.0,4.65661287308e-10,-8.581628584923196,-277319.43645961105,0.0
1022,32,2017-11-06 03:00:00,-0.000514363046542471,-3.3993500631647124e-12,0.0,55.785433777317394,-9.534166374409539,4.337676030533513e-09,0.2761152651563481,-5.214946117871036e-07,0.001460323173370356,1.054535192586629e-05,5084.603480652246,-307619.14357203257,-4.5283754414155864e-08,2.866502196632764,1.4972356509908518e-08,0.9458134724675717,155.20095018824279,-2.586079570241705,-7.779862697652951e-09,-7.249019540417018e-10,1.0,1950.9561925832134,0.0,0.0,0.0,4.65661287308e-10,-11.449007658413528,-294498.11362031806,0.0
1023,32,2017-11-06 04:00:00,-0.000514880613129684,-3.4024091303497225e-12,0.0,57.75064418895788,-7.861273534583569,4.332370722028487e-09,0.8213149284787588,-3.7409721487360035e-07,0.0014619453030432288,1.0640003654582735e-05,5090.033997279043,-322045.2153507944,-3.6726467191336306e-08,2.8645555098969337,-4.897061405375378e-08,0.9467691372868559,155.33035113356158,-2.5887706102382166,-7.780830239256236e-09,-7.498434436886508e-10,1.0,1952.826738990587,0.0,0.0,0.0,4.65661287308e-10,-8.14393155012453,-309512.54243360803,0.0
1024,32,2017-11-06 05:00:00,-0.0005165737787439908,-3.4097122240080155e-12,0.0,61.49829352238737,-4.098543817831654,4.306441216500985e-09,2.9980873575288074,-6.962111766916721e-08,0.001466092053142759,1.084555232796825e-05,5108.097616960537,-341487.8487578608,-1.6275612719975843e-08,2.86542396410733,-1.7083166864072586e-07,0.9499550717520494,157.1365633638753,-2.5972648880241715,-7.792117250881599e-09,-7.651174214585702e-10,1.0,1959.077176251514,0.0,0.0,0.0,4.65661287308e-10,-3.1355488541245595,-330623.68792666774,0.0
1025,32,2017-11-06 06:00:00,-0.0005186263058059037,-3.414219934946233e-12,0.0,64.57814260444312,-1.8425907249291038,4.2916119045969835e-09,5.030063009743505,1.1232451252524036e-07,0.0014708119282772641,1.0993826979618136e-05,5130.014123478266,-369868.9107598802,7.590521780013935e-10,2.8656690786395416,-2.3566627021811687e-07,0.9538228058543493,161.17228479567677,-2.6072565609781857,-7.815192995861411e-09,-7.545542435692645e-10,1.0,1966.702335448214,0.0,0.0,0.0,4.65661287308e-10,-0.9160566817657374,-360750.3770324542,0.0
